reduced_formula,group_size,target_mean,target_std,target_min,target_max,n_unique_elements_mean
CsCoNOF,2,2.44,1.470782104868019,1.4,3.48,5.0
CsCoO2F,2,2.02,1.442497833620557,1.0,3.04,4.0
CsCoO3,2,2.1,1.3576450198781713,1.14,3.06,3.0
CsCoSO2,2,2.6,1.470782104868019,1.56,3.64,4.0
CsCrN2O,2,2.18,0.6505382386916237,1.72,2.64,4.0
CsCrN3,2,2.24,0.5656854249492381,1.84,2.64,3.0
CsCrNO2,2,1.71,1.4000714267493644,0.72,2.7,4.0
CsCrNOF,2,2.09,1.3435028842544405,1.14,3.04,5.0
CsCrO2F,2,1.41,1.3717871555019021,0.44,2.38,4.0
CsCrO3,2,1.39,1.400071426749364,0.4,2.38,3.0
CsCrSO2,2,2.01,1.3717871555019023,1.04,2.98,4.0
CsCuN2O,2,3.13,0.9758073580374355,2.44,3.82,4.0
CsCuN3,2,3.38,0.9899494936611667,2.68,4.08,3.0
CsCuNO2,2,2.04,0.565685424949238,1.64,2.44,4.0
CsCuNOF,2,2.23,0.9475230867899735,1.56,2.9,5.0
CsCuO2F,2,1.97,0.7778174593052023,1.42,2.52,4.0
CsCuO3,2,2.02,0.7353910524340095,1.5,2.54,3.0
CsCuSO2,2,2.46,0.8768124086713188,1.84,3.08,4.0
CsFeN2O,2,3.0,1.2445079348883235,2.12,3.88,4.0
CsFeN3,2,2.54,0.3959797974644668,2.26,2.82,3.0
CsFeNO2,2,1.99,1.2869343417595163,1.08,2.9,4.0
CsFeNOF,2,1.9700000000000002,0.9758073580374356,1.28,2.66,5.0
CsFeO2F,2,1.9700000000000002,1.711198410471445,0.76,3.18,4.0
CsFeO3,2,2.06,1.6122034611053286,0.92,3.2,3.0
CsFeSO2,2,2.48,1.7253405460951758,1.26,3.7,4.0
CsGaN2O,2,2.79,1.0323759005323594,2.06,3.52,4.0
CsGaN3,2,2.5300000000000002,0.21213203435596428,2.38,2.68,3.0
CsGaNO2,2,1.62,0.6788225099390858,1.14,2.1,4.0
CsGaNOF,2,2.02,1.0182337649086286,1.3,2.74,5.0
CsGaO2F,2,1.44,0.9616652224137048,0.76,2.12,4.0
CsGaO3,2,1.55,0.8909545442950499,0.92,2.18,3.0
CsGaSO2,2,2.1399999999999997,0.9050966799187808,1.5,2.78,4.0
CsGeN2O,2,2.31,0.4666904755831215,1.98,2.64,4.0
CsGeN3,2,2.5,0.2545584412271574,2.32,2.68,3.0
CsGeNO2,2,1.83,1.1172287142747452,1.04,2.62,4.0
CsGeNOF,2,2.0,1.131370849898476,1.2,2.8,5.0
CsGeO2F,2,1.5299999999999998,1.1455129855222068,0.72,2.34,4.0
CsGeO3,2,1.37,0.862670273047588,0.76,1.98,3.0
CsGeSO2,2,2.05,1.1172287142747448,1.26,2.84,4.0
CsHfN2O,2,2.86,1.725340546095176,1.64,4.08,4.0
CsHfN3,2,2.85,1.5132085117392116,1.78,3.92,3.0
CsHfNO2,2,2.13,1.994041122946064,0.72,3.54,4.0
CsHfNOF,2,1.75,1.1172287142747452,0.96,2.54,5.0
CsHfO2F,2,1.25,1.3717871555019023,0.28,2.22,4.0
CsHfO3,2,1.1099999999999999,1.1455129855222068,0.3,1.92,3.0
CsHfSO2,2,2.44,2.0364675298172568,1.0,3.88,4.0
CsHgN2O,2,3.04,0.7071067811865476,2.54,3.54,4.0
CsHgN3,2,3.46,0.4808326112068521,3.12,3.8,3.0
CsHgNO2,2,2.16,0.622253967444162,1.72,2.6,4.0
CsHgNOF,2,2.16,0.565685424949238,1.76,2.56,5.0
CsHgO2F,2,1.8,0.5656854249492382,1.4,2.2,4.0
CsHgO3,2,1.94,0.537401153701776,1.56,2.32,3.0
CsHgSO2,2,2.31,0.6363961030678925,1.86,2.76,4.0
CsInN2O,2,2.71,0.8626702730475878,2.1,3.32,4.0
CsInN3,2,3.16,0.6788225099390857,2.68,3.64,3.0
CsInNO2,2,1.3900000000000001,0.41012193308819755,1.1,1.68,4.0
CsInNOF,2,1.98,0.8202438661763952,1.4,2.56,5.0
CsInO2F,2,1.27,0.8909545442950497,0.64,1.9,4.0
CsInO3,2,1.44,0.8202438661763952,0.86,2.02,3.0
CsInSO2,2,2.01,0.8626702730475883,1.4,2.62,4.0
CsIrN2O,2,3.2300000000000004,1.7677669529663693,1.98,4.48,4.0
CsIrN3,2,3.4299999999999997,1.7677669529663682,2.18,4.68,3.0
CsIrNO2,2,2.37,1.6829141392239833,1.18,3.56,4.0
CsIrNOF,2,2.5700000000000003,1.6263455967290592,1.42,3.72,5.0
CsIrO2F,2,2.36,1.5839191898578664,1.24,3.48,4.0
CsIrO3,2,2.24,1.725340546095176,1.02,3.46,3.0
CsIrSO2,2,2.73,1.711198410471445,1.52,3.94,4.0
CsKN2O,2,3.69,0.12727922061357835,3.6,3.78,4.0
CsKN3,2,4.02,0.16970562748477142,3.9,4.14,3.0
CsKNO2,2,2.09,0.18384776310850237,1.96,2.22,4.0
CsKNOF,2,2.5300000000000002,0.014142135623730807,2.52,2.54,5.0
CsKO2F,2,1.53,0.014142135623730963,1.52,1.54,4.0
CsKO3,2,1.73,0.1838477631085023,1.6,1.86,3.0
CsKSO2,2,2.6100000000000003,0.01414213562373112,2.6,2.62,4.0
CsLaN2O,2,2.45,0.579827560572969,2.04,2.86,4.0
CsLaN3,2,2.55,0.466690475583121,2.22,2.88,3.0
CsLaNO2,2,1.6,0.7353910524340095,1.08,2.12,4.0
CsLaNOF,2,1.9900000000000002,0.8909545442950499,1.36,2.62,5.0
CsLaO2F,2,1.24,1.1030865786510142,0.46,2.02,4.0
CsLaO3,2,1.03,0.5232590180780451,0.66,1.4,3.0
CsLaSO2,2,1.95,0.8061017305526643,1.38,2.52,4.0
CsLiN2O,2,3.27,0.2969848480983499,3.06,3.48,4.0
CsLiN3,2,3.34,0.197989898732233,3.2,3.48,3.0
CsLiNO2,2,1.98,0.28284271247461906,1.78,2.18,4.0
CsLiNOF,2,2.48,0.6505382386916236,2.02,2.94,5.0
CsLiO2F,2,1.8599999999999999,0.3111269837220811,1.64,2.08,4.0
CsLiO3,2,1.99,0.1555634918610406,1.88,2.1,3.0
CsLiSO2,2,2.6799999999999997,0.3959797974644668,2.4,2.96,4.0
CsMgN2O,2,2.88,0.5656854249492379,2.48,3.28,4.0
CsMgN3,2,2.92,0.19798989873223347,2.78,3.06,3.0
CsMgNO2,2,2.08,0.7071067811865476,1.58,2.58,4.0
CsMgNOF,2,2.5300000000000002,0.8909545442950503,1.9,3.16,5.0
CsMgO2F,2,1.64,0.9616652224137046,0.96,2.32,4.0
CsMgO3,2,1.54,0.45254833995939053,1.22,1.86,3.0
CsMgSO2,2,2.37,0.8343860018001261,1.78,2.96,4.0
CsMnN2O,2,2.81,1.2303657992645929,1.94,3.68,4.0
CsMnN3,2,2.42,0.4525483399593903,2.1,2.74,3.0
CsMnNO2,2,1.77,1.1737972567696688,0.94,2.6,4.0
CsMnNOF,2,2.57,1.8809040379562163,1.24,3.9,5.0
CsMnO2F,2,1.42,1.2445079348883235,0.54,2.3,4.0
CsMnO3,2,1.45,1.1737972567696688,0.62,2.28,3.0
CsMnSO2,2,2.13,1.2303657992645927,1.26,3.0,4.0
CsMoN2O,2,1.9300000000000002,0.9475230867899737,1.26,2.6,4.0
CsMoN3,2,2.0700000000000003,0.8061017305526644,1.5,2.64,3.0
CsMoNO2,2,1.72,1.9233304448274091,0.36,3.08,4.0
CsMoNOF,2,2.06,1.6970562748477138,0.86,3.26,5.0
CsMoO2F,2,1.6199999999999999,1.668772003600252,0.44,2.8,4.0
CsMoO3,2,1.44,1.951614716074871,0.06,2.82,3.0
CsMoSO2,2,2.2,1.7819090885900999,0.94,3.46,4.0
CsNaN2O,2,3.58,0.05656854249492385,3.54,3.62,4.0
CsNaN3,2,3.7199999999999998,0.22627416997969527,3.56,3.88,3.0
CsNaNO2,2,1.9300000000000002,0.35355339059327384,1.68,2.18,4.0
CsNaNOF,2,2.34,0.5374011537017761,1.96,2.72,5.0
CsNaO2F,2,1.65,0.15556349186104035,1.54,1.76,4.0
CsNaO3,2,1.81,0.014142135623730963,1.8,1.82,3.0
CsNaSO2,2,2.5999999999999996,0.22627416997969493,2.44,2.76,4.0
CsNbN2O,2,1.9500000000000002,0.9475230867899737,1.28,2.62,4.0
CsNbN3,2,2.87,1.7960512242138302,1.6,4.14,3.0
CsNbNO2,2,1.94,2.0364675298172568,0.5,3.38,4.0
CsNbNOF,2,1.51,1.2020815280171306,0.66,2.36,5.0
CsNbO2F,2,1.6,1.9233304448274091,0.24,2.96,4.0
CsNbO3,2,1.74,2.206173157302028,0.18,3.3,3.0
CsNbSO2,2,2.07,2.022325394193526,0.64,3.5,4.0
CsNiN2O,2,3.19,1.2586500705120547,2.3,4.08,4.0
CsNiN3,2,3.3600000000000003,1.244507934888324,2.48,4.24,3.0
CsNiNO2,2,1.8,0.45254833995939053,1.48,2.12,4.0
CsNiNOF,2,2.38,1.2162236636408617,1.52,3.24,5.0
CsNiO2F,2,2.03,1.088944443027283,1.26,2.8,4.0
CsNiO3,2,2.09,1.0323759005323594,1.36,2.82,3.0
CsNiSO2,2,2.55,1.2020815280171306,1.7,3.4,4.0
CsOsN2O,2,2.2199999999999998,0.7919595949289331,1.66,2.78,4.0
CsOsN3,2,2.34,0.6788225099390853,1.86,2.82,3.0
CsOsNO2,2,2.27,1.9657568516986024,0.88,3.66,4.0
CsOsNOF,2,2.6599999999999997,1.9798989873223325,1.26,4.06,5.0
CsOsO2F,2,2.48,1.8950461735799475,1.14,3.82,4.0
CsOsO3,2,2.27,2.1354624791833734,0.76,3.78,3.0
CsOsSO2,2,2.76,2.0081832585697947,1.34,4.18,4.0
CsPbN2O,2,2.66,0.4525483399593903,2.34,2.98,4.0
CsPbN3,2,2.75,0.014142135623730649,2.74,2.76,3.0
CsPbNO2,2,1.6,0.5939696961967,1.18,2.02,4.0
CsPbNOF,2,1.92,0.7353910524340095,1.4,2.44,5.0
CsPbO2F,2,1.28,0.7353910524340095,0.76,1.8,4.0
CsPbO3,2,1.3,0.5656854249492379,0.9,1.7,3.0
CsPbSO2,2,2.0,0.6788225099390857,1.52,2.48,4.0
CsPdN2O,2,2.54,0.31112698372208103,2.32,2.76,4.0
CsPdN3,2,3.28,1.1030865786510138,2.5,4.06,3.0
CsPdNO2,2,1.77,0.3535533905932738,1.52,2.02,4.0
CsPdNOF,2,2.21,1.0323759005323594,1.48,2.94,5.0
CsPdO2F,2,1.96,0.9333809511662429,1.3,2.62,4.0
CsPdO3,2,2.0100000000000002,0.9192388155425117,1.36,2.66,3.0
CsPdSO2,2,2.47,1.0323759005323594,1.74,3.2,4.0
CsPtN2O,2,2.49,0.325269119345812,2.26,2.72,4.0
CsPtN3,2,3.3899999999999997,1.34350288425444,2.44,4.34,3.0
CsPtNO2,2,2.3499999999999996,1.2869343417595165,1.44,3.26,4.0
CsPtNOF,2,2.41,1.2586500705120547,1.52,3.3,5.0
CsPtO2F,2,2.17,1.1737972567696688,1.34,3.0,4.0
CsPtO3,2,2.15,1.2303657992645927,1.28,3.02,3.0
CsPtSO2,2,2.62,1.3010764773832475,1.7,3.54,4.0
CsRbN2O,2,3.73,0.1838477631085022,3.6,3.86,4.0
CsRbN3,2,4.09,0.21213203435596428,3.94,4.24,3.0
CsRbNO2,2,2.08,0.2545584412271569,1.9,2.26,4.0
CsRbNOF,2,2.51,0.042426406871192736,2.48,2.54,5.0
CsRbO2F,2,1.51,0.04242640687119289,1.48,1.54,4.0
CsRbO3,2,1.76,0.2262741699796951,1.6,1.92,3.0
CsRbSO2,2,2.62,0.028284271247461926,2.6,2.64,4.0
CsReN2O,2,2.81,2.220315292925759,1.24,4.38,4.0
CsReN3,2,3.09,2.248599564173221,1.5,4.68,3.0
CsReNO2,2,1.96,2.1778888860545664,0.42,3.5,4.0
CsReNOF,2,2.25,1.8526197667087545,0.94,3.56,5.0
CsReO2F,2,1.9900000000000002,1.711198410471445,0.78,3.2,4.0
CsReO3,2,1.77,2.1071782079359114,0.28,3.26,3.0
CsReSO2,2,2.4699999999999998,1.9091883092036783,1.12,3.82,4.0
CsRhN2O,2,2.43,0.4101219330881976,2.14,2.72,4.0
CsRhN3,2,2.5,0.3111269837220812,2.28,2.72,3.0
CsRhNO2,2,2.21,1.2869343417595165,1.3,3.12,4.0
CsRhNOF,2,2.32,1.3293607486307093,1.38,3.26,5.0
CsRhO2F,2,2.05,1.2869343417595167,1.14,2.96,4.0
CsRhO3,2,1.96,1.2445079348883235,1.08,2.84,3.0
CsRhSO2,2,2.54,1.3859292911256331,1.56,3.52,4.0
CsRuN2O,2,2.31,0.6081118318204312,1.88,2.74,4.0
CsRuN3,2,2.44,0.4808326112068521,2.1,2.78,3.0
CsRuNO2,2,2.12,1.5273506473629428,1.04,3.2,4.0
CsRuNOF,2,2.39,1.6263455967290592,1.24,3.54,5.0
CsRuO2F,2,2.16,1.5839191898578664,1.04,3.28,4.0
CsRuO3,2,1.89,1.4849242404917498,0.84,2.94,3.0
CsRuSO2,2,2.58,1.6687720036002522,1.4,3.76,4.0
CsSbN2O,2,2.66,1.103086578651014,1.88,3.44,4.0
CsSbN3,2,2.9400000000000004,1.0748023074035524,2.18,3.7,3.0
CsSbNO2,2,1.7,1.2445079348883237,0.82,2.58,4.0
CsSbNOF,2,2.0,1.2162236636408617,1.14,2.86,5.0
CsSbO2F,2,1.45,1.2869343417595163,0.54,2.36,4.0
CsSbO3,2,1.41,1.3717871555019021,0.44,2.38,3.0
CsSbSO2,2,1.95,1.2586500705120545,1.06,2.84,4.0
CsScN2O,2,2.8600000000000003,1.1879393923933999,2.02,3.7,4.0
CsScN3,2,3.0,1.074802307403552,2.24,3.76,3.0
CsScNO2,2,2.05,1.3152186130069785,1.12,2.98,4.0
CsScNOF,2,2.35,1.4849242404917498,1.3,3.4,5.0
CsScO2F,2,1.7,1.6122034611053282,0.56,2.84,4.0
CsScO3,2,1.27,0.7212489168102785,0.76,1.78,3.0
CsScSO2,2,2.29,1.3152186130069785,1.36,3.22,4.0
CsSiN2O,2,2.7,0.6788225099390857,2.22,3.18,4.0
CsSiN3,2,2.76,0.4242640687119284,2.46,3.06,3.0
CsSiNO2,2,2.4,1.4990663761154808,1.34,3.46,4.0
CsSiNOF,2,2.62,1.442497833620557,1.6,3.64,5.0
CsSiO2F,2,2.18,1.4707821048680192,1.14,3.22,4.0
CsSiO3,2,1.74,0.9333809511662426,1.08,2.4,3.0
CsSiSO2,2,2.59,1.4566399692442877,1.56,3.62,4.0
CsSnN2O,2,2.52,0.9899494936611667,1.82,3.22,4.0
CsSnN3,2,2.96,0.8202438661763952,2.38,3.54,3.0
CsSnNO2,2,1.5799999999999998,1.0182337649086282,0.86,2.3,4.0
CsSnNOF,2,1.81,1.0040916292848974,1.1,2.52,5.0
CsSnO2F,2,1.22,1.0465180361560904,0.48,1.96,4.0
CsSnO3,2,1.15,0.8909545442950498,0.52,1.78,3.0
CsSnSO2,2,1.8900000000000001,0.9758073580374357,1.2,2.58,4.0
CsSrN2O,2,2.95,0.3818376618407357,2.68,3.22,4.0
CsSrN3,2,3.4000000000000004,0.2545584412271569,3.22,3.58,3.0
CsSrNO2,2,1.8199999999999998,0.16970562748477133,1.7,1.94,4.0
CsSrNOF,2,2.29,0.3818376618407357,2.02,2.56,5.0
CsSrO2F,2,1.23,0.4384062043356594,0.92,1.54,4.0
CsSrO3,2,1.3900000000000001,0.1838477631085023,1.26,1.52,3.0
CsSrSO2,2,2.13,0.3252691193458118,1.9,2.36,4.0
CsTaN2O,2,1.98,1.0182337649086286,1.26,2.7,4.0
CsTaN3,2,2.0700000000000003,0.8061017305526641,1.5,2.64,3.0
CsTaNO2,2,1.12,1.2162236636408619,0.26,1.98,4.0
CsTaNOF,2,1.45,1.2586500705120545,0.56,2.34,5.0
CsTaO2F,2,1.78,2.206173157302028,0.22,3.34,4.0
CsTaO3,2,1.44,2.5738686835190325,-0.38,3.26,3.0
CsTaSO2,2,2.19,2.3051681066681446,0.56,3.82,4.0
CsTeN2O,2,2.83,1.145512985522207,2.02,3.64,4.0
CsTeN3,2,3.1399999999999997,1.0748023074035522,2.38,3.9,3.0
CsTeNO2,2,1.88,1.2727922061357855,0.98,2.78,4.0
CsTeNOF,2,2.03,1.2303657992645927,1.16,2.9,5.0
CsTeO2F,2,1.57,1.3717871555019023,0.6,2.54,4.0
CsTeO3,2,1.58,1.4142135623730951,0.58,2.58,3.0
CsTeSO2,2,1.99,1.3435028842544403,1.04,2.94,4.0
CsTiN2O,2,2.27,0.7778174593052023,1.72,2.82,4.0
CsTiN3,2,2.4,0.537401153701776,2.02,2.78,3.0
CsTiNO2,2,1.4300000000000002,0.9758073580374356,0.74,2.12,4.0
CsTiNOF,2,2.06,1.9233304448274096,0.7,3.42,5.0
CsTiO2F,2,1.67,1.9091883092036783,0.32,3.02,4.0
CsTiO3,2,1.7,1.8384776310850235,0.4,3.0,3.0
CsTiSO2,2,2.19,1.7960512242138307,0.92,3.46,4.0
CsTlN2O,2,2.9,0.6222539674441617,2.46,3.34,4.0
CsTlN3,2,3.22,0.7071067811865476,2.72,3.72,3.0
CsTlNO2,2,1.88,0.537401153701776,1.5,2.26,4.0
CsTlNOF,2,1.8399999999999999,0.6222539674441617,1.4,2.28,5.0
CsTlO2F,2,1.4500000000000002,0.5232590180780453,1.08,1.82,4.0
CsTlO3,2,1.62,0.48083261120685217,1.28,1.96,3.0
CsTlSO2,2,1.9699999999999998,0.46669047558312127,1.64,2.3,4.0
CsVN2O,2,2.04,0.7919595949289333,1.48,2.6,4.0
CsVN3,2,2.88,1.6122034611053278,1.74,4.02,3.0
CsVNO2,2,1.71,1.654629867976521,0.54,2.88,4.0
CsVNOF,2,2.27,1.8809040379562165,0.94,3.6,5.0
CsVO2F,2,1.6099999999999999,1.9091883092036783,0.26,2.96,4.0
CsVO3,2,1.55,2.022325394193526,0.12,2.98,3.0
CsVSO2,2,2.23,1.9374725804511403,0.86,3.6,4.0
CsWN2O,2,1.86,1.0748023074035522,1.1,2.62,4.0
CsWN3,2,2.89,2.1637467504308354,1.36,4.42,3.0
CsWNO2,2,1.84,2.3193102422918757,0.2,3.48,4.0
CsWNOF,2,2.21,2.022325394193526,0.78,3.64,5.0
CsWO2F,2,1.9,1.951614716074871,0.52,3.28,4.0
CsWO3,2,1.6199999999999999,2.3475945135393377,-0.04,3.28,3.0
CsWSO2,2,2.39,2.1071782079359114,0.9,3.88,4.0
CsYN2O,2,2.65,0.9475230867899735,1.98,3.32,4.0
CsYN3,2,2.76,0.8202438661763951,2.18,3.34,3.0
CsYNO2,2,1.87,1.0889444430272832,1.1,2.64,4.0
CsYNOF,2,1.7999999999999998,0.7353910524340094,1.28,2.32,5.0
CsYO2F,2,1.56,1.442497833620557,0.54,2.58,4.0
CsYO3,2,1.21,0.5798275605729689,0.8,1.62,3.0
CsYSO2,2,2.15,1.145512985522207,1.34,2.96,4.0
CsZnN2O,2,2.8,0.5656854249492381,2.4,3.2,4.0
CsZnN3,2,2.77,0.15556349186104027,2.66,2.88,3.0
CsZnNO2,2,2.18,0.7353910524340097,1.66,2.7,4.0
CsZnNOF,2,2.38,0.8202438661763952,1.8,2.96,5.0
CsZnO2F,2,1.7799999999999998,0.876812408671319,1.16,2.4,4.0
CsZnO3,2,1.88,0.7353910524340094,1.36,2.4,3.0
CsZnSO2,2,2.52,0.8485281374238571,1.92,3.12,4.0
CsZrN2O,2,2.76,1.5839191898578664,1.64,3.88,4.0
CsZrN3,2,2.84,1.414213562373095,1.84,3.84,3.0
CsZrNO2,2,1.35,0.9475230867899737,0.68,2.02,4.0
CsZrNOF,2,1.67,1.0889444430272832,0.9,2.44,5.0
CsZrO2F,2,1.73,2.1637467504308354,0.2,3.26,4.0
CsZrO3,2,1.69,2.022325394193526,0.26,3.12,3.0
CsZrSO2,2,2.24,1.8667619023324857,0.92,3.56,4.0
CuAgN2O,2,2.13,0.04242640687119305,2.1,2.16,4.0
CuAgN3,2,2.1799999999999997,0.19798989873223333,2.04,2.32,3.0
CuAgNO2,2,1.92,0.05656854249492385,1.88,1.96,4.0
CuAgNOF,2,1.61,0.3535533905932738,1.36,1.86,5.0
CuAgO2F,2,1.4,0.36769552621700474,1.14,1.66,4.0
CuAgO3,2,1.79,0.07071067811865482,1.74,1.84,3.0
CuAgSO2,2,1.4300000000000002,0.18384776310850245,1.3,1.56,4.0
CuAsN2O,2,1.44,0.25455844122715726,1.26,1.62,4.0
CuAsN3,2,2.11,0.21213203435596414,1.96,2.26,3.0
CuAsNO2,2,1.43,0.014142135623730963,1.42,1.44,4.0
CuAsNOF,2,1.33,0.1838477631085023,1.2,1.46,5.0
CuAsO2F,2,1.04,0.3111269837220809,0.82,1.26,4.0
CuAsO3,2,1.2,0.05656854249492385,1.16,1.24,3.0
CuAsSO2,2,1.01,0.26870057685088805,0.82,1.2,4.0
CuAuN2O,2,2.19,0.15556349186104027,2.08,2.3,4.0
CuAuN3,2,2.13,0.04242640687119305,2.1,2.16,3.0
CuAuNO2,2,2.05,0.07071067811865465,2.0,2.1,4.0
CuAuNOF,2,1.74,0.19798989873223316,1.6,1.88,5.0
CuAuO2F,2,1.5499999999999998,0.2121320343559642,1.4,1.7,4.0
CuAuO3,2,1.9,0.08485281374238571,1.84,1.96,3.0
CuAuSO2,2,1.56,0.2545584412271571,1.38,1.74,4.0
CuBN2O,2,2.58,1.0465180361560902,1.84,3.32,4.0
CuBN3,2,2.14,0.1131370849898477,2.06,2.22,3.0
CuBNO2,2,2.03,0.4666904755831214,1.7,2.36,4.0
CuBNOF,2,2.1799999999999997,0.8768124086713186,1.56,2.8,5.0
CuBO2F,2,1.9700000000000002,0.8909545442950499,1.34,2.6,4.0
CuBO3,2,1.93,0.5798275605729689,1.52,2.34,3.0
CuBSO2,2,1.7,0.28284271247461895,1.5,1.9,4.0
CuBiN2O,2,1.56,0.05656854249492385,1.52,1.6,4.0
CuBiN3,2,1.8399999999999999,0.1414213562373094,1.74,1.94,3.0
CuBiNO2,2,1.49,0.4101219330881976,1.2,1.78,4.0
CuBiNOF,2,1.13,0.07071067811865459,1.08,1.18,5.0
CuBiO2F,2,0.92,0.16970562748477142,0.8,1.04,4.0
CuBiO3,2,1.15,0.3535533905932736,0.9,1.4,3.0
CuBiSO2,2,1.01,0.04242640687119289,0.98,1.04,4.0
CuGeN2O,2,1.56,0.028284271247461926,1.54,1.58,4.0
CuGeN3,2,1.81,0.0989949493661165,1.74,1.88,3.0
CuGeNO2,2,1.17,0.2969848480983499,0.96,1.38,4.0
CuGeNOF,2,1.1600000000000001,0.2545584412271571,0.98,1.34,5.0
CuGeO2F,2,0.8200000000000001,0.25455844122715704,0.64,1.0,4.0
CuGeO3,2,1.08,0.1979898987322334,0.94,1.22,3.0
CuGeSO2,2,1.0,0.31112698372208086,0.78,1.22,4.0
CuHgN2O,2,2.35,0.4949747468305834,2.0,2.7,4.0
CuHgN3,2,2.5300000000000002,0.4666904755831213,2.2,2.86,3.0
CuHgNO2,2,2.11,0.43840620433565947,1.8,2.42,4.0
CuHgNOF,2,1.58,0.39597979746446665,1.3,1.86,5.0
CuHgO2F,2,1.33,0.4101219330881976,1.04,1.62,4.0
CuHgO3,2,1.9200000000000002,0.45254833995939053,1.6,2.24,3.0
CuHgSO2,2,1.23,0.09899494936611673,1.16,1.3,4.0
CuIrN2O,2,1.79,0.1272792206135786,1.7,1.88,4.0
CuIrN3,2,1.71,0.4101219330881976,1.42,2.0,3.0
CuIrNO2,2,1.71,0.15556349186104035,1.6,1.82,4.0
CuIrNOF,2,1.63,0.5515432893255071,1.24,2.02,5.0
CuIrO2F,2,1.6099999999999999,0.41012193308819755,1.32,1.9,4.0
CuIrO3,2,1.56,0.31112698372208086,1.34,1.78,3.0
CuIrSO2,2,1.35,0.29698484809834996,1.14,1.56,4.0
CuMoN2O,2,1.06,0.5374011537017761,0.68,1.44,4.0
CuMoN3,2,1.29,0.5232590180780451,0.92,1.66,3.0
CuMoNO2,2,0.98,0.5374011537017762,0.6,1.36,4.0
CuMoNOF,2,1.1600000000000001,0.5939696961967,0.74,1.58,5.0
CuMoO2F,2,0.99,0.5232590180780452,0.62,1.36,4.0
CuMoO3,2,1.06,0.7071067811865476,0.56,1.56,3.0
CuMoSO2,2,1.19,0.7495331880577404,0.66,1.72,4.0
CuNiN2O,2,1.92,0.5091168824543141,1.56,2.28,4.0
CuNiN3,2,1.6400000000000001,0.02828427124746185,1.62,1.66,3.0
CuNiNO2,2,1.47,0.07071067811865482,1.42,1.52,4.0
CuNiNOF,2,1.48,0.2262741699796951,1.32,1.64,5.0
CuNiO2F,2,1.23,0.1838477631085023,1.1,1.36,4.0
CuNiO3,2,1.5,0.05656854249492385,1.46,1.54,3.0
CuNiSO2,2,1.17,0.15556349186104051,1.06,1.28,4.0
CuOsN2O,2,1.63,0.4101219330881974,1.34,1.92,4.0
CuOsN3,2,1.76,0.39597979746446665,1.48,2.04,3.0
CuOsNO2,2,1.58,0.4525483399593904,1.26,1.9,4.0
CuOsNOF,2,1.56,0.7071067811865476,1.06,2.06,5.0
CuOsO2F,2,1.51,0.4949747468305834,1.16,1.86,4.0
CuOsO3,2,1.55,0.4384062043356595,1.24,1.86,3.0
CuOsSO2,2,1.68,0.8202438661763949,1.1,2.26,4.0
CuPbN2O,2,2.0,0.4808326112068524,1.66,2.34,4.0
CuPbN3,2,1.96,0.1131370849898477,1.88,2.04,3.0
CuPbNO2,2,1.45,0.09899494936611673,1.38,1.52,4.0
CuPbNOF,2,1.39,0.3535533905932738,1.14,1.64,5.0
CuPbO2F,2,1.06,0.3111269837220809,0.84,1.28,4.0
CuPbO3,2,1.1800000000000002,0.11313708498984763,1.1,1.26,3.0
CuPbSO2,2,1.18,0.028284271247461926,1.16,1.2,4.0
CuPdN2O,2,1.9900000000000002,0.26870057685088805,1.8,2.18,4.0
CuPdN3,2,1.93,0.07071067811865482,1.88,1.98,3.0
CuPdNO2,2,1.7,0.028284271247461926,1.68,1.72,4.0
CuPdNOF,2,1.57,0.014142135623730963,1.56,1.58,5.0
CuPdO2F,2,1.3900000000000001,0.04242640687119265,1.36,1.42,4.0
CuPdO3,2,1.58,0.05656854249492385,1.54,1.62,3.0
CuPdSO2,2,1.17,0.07071067811865474,1.12,1.22,4.0
CuPtN2O,2,2.03,0.4384062043356593,1.72,2.34,4.0
CuPtN3,2,1.85,0.18384776310850245,1.72,1.98,3.0
CuPtNO2,2,1.94,0.4242640687119288,1.64,2.24,4.0
CuPtNOF,2,1.6099999999999999,0.2687005768508882,1.42,1.8,5.0
CuPtO2F,2,1.5499999999999998,0.1272792206135786,1.46,1.64,4.0
CuPtO3,2,1.81,0.4101219330881976,1.52,2.1,3.0
CuPtSO2,2,1.65,0.4666904755831214,1.32,1.98,4.0
CuReN2O,2,1.5899999999999999,1.0040916292848974,0.88,2.3,4.0
CuReN3,2,1.73,0.9192388155425116,1.08,2.38,3.0
CuReNO2,2,1.48,1.0465180361560906,0.74,2.22,4.0
CuReNOF,2,1.3399999999999999,0.820243866176395,0.76,1.92,5.0
CuReO2F,2,1.26,0.7353910524340095,0.74,1.78,4.0
CuReO3,2,1.3900000000000001,1.0040916292848974,0.68,2.1,3.0
CuReSO2,2,1.46,0.9333809511662428,0.8,2.12,4.0
CuRhN2O,2,1.72,0.2262741699796951,1.56,1.88,4.0
CuRhN3,2,1.99,0.09899494936611673,1.92,2.06,3.0
CuRhNO2,2,1.5699999999999998,0.1838477631085023,1.44,1.7,4.0
CuRhNOF,2,1.5299999999999998,0.2121320343559642,1.38,1.68,5.0
CuRhO2F,2,1.3399999999999999,0.1414213562373094,1.24,1.44,4.0
