element_set,group_size,target_mean,target_std,target_min,target_max,n_unique_elements_mean
Au-O-S-Ta,2,1.0,0.8202438661763952,0.42,1.58,4.0
Au-O-S-Te,2,1.35,0.4666904755831214,1.02,1.68,4.0
Au-O-S-Ti,2,1.22,0.5374011537017762,0.84,1.6,4.0
Au-O-S-Tl,2,1.4300000000000002,0.1838477631085023,1.3,1.56,4.0
Au-O-S-V,2,1.03,0.4101219330881976,0.74,1.32,4.0
Au-O-S-W,2,1.6400000000000001,1.2162236636408617,0.78,2.5,4.0
Au-O-S-Y,2,1.16,0.36769552621700463,0.9,1.42,4.0
Au-O-S-Zn,2,1.3399999999999999,0.056568542494923775,1.3,1.38,4.0
Au-O-S-Zr,2,1.3900000000000001,0.8909545442950499,0.76,2.02,4.0
Au-O-Sb,2,1.24,0.2262741699796951,1.08,1.4,3.0
Au-O-Sc,2,1.5,0.08485281374238578,1.44,1.56,3.0
Au-O-Si,2,1.7799999999999998,0.7353910524340094,1.26,2.3,3.0
Au-O-Sn,2,1.27,0.1272792206135787,1.18,1.36,3.0
Au-O-Sr,2,1.72,0.8485281374238568,1.12,2.32,3.0
Au-O-Ta,2,0.93,0.9192388155425119,0.28,1.58,3.0
Au-O-Te,2,1.52,0.25455844122715704,1.34,1.7,3.0
Au-O-Ti,2,1.6099999999999999,0.9475230867899735,0.94,2.28,3.0
Au-O-Tl,2,1.84,0.33941125496954283,1.6,2.08,3.0
Au-O-V,2,1.3399999999999999,0.8485281374238571,0.74,1.94,3.0
Au-O-W,2,1.23,0.89095454429505,0.6,1.86,3.0
Au-O-Y,2,1.57,0.014142135623730963,1.56,1.58,3.0
Au-O-Zn,2,1.7200000000000002,0.19798989873223324,1.58,1.86,3.0
Au-O-Zr,2,1.35,0.5232590180780453,0.98,1.72,3.0
B-Ba-F-N-O,2,2.28,1.4424978336205567,1.26,3.3,5.0
B-Ba-F-O,2,1.8399999999999999,1.414213562373095,0.84,2.84,4.0
B-Ba-N,2,3.16,1.4424978336205565,2.14,4.18,3.0
B-Ba-O,2,2.12,1.5556349186104046,1.02,3.22,3.0
B-Ba-O-S,2,2.27,1.5697770542341354,1.16,3.38,4.0
B-Be-F-N-O,2,2.16,0.8768124086713186,1.54,2.78,5.0
B-Be-F-O,2,1.94,0.8202438661763952,1.36,2.52,4.0
B-Be-N,2,1.98,0.0,1.98,1.98,3.0
B-Be-O,2,2.16,1.0465180361560902,1.42,2.9,3.0
B-Be-O-S,2,1.62,0.19798989873223324,1.48,1.76,4.0
B-Bi-F-N-O,2,1.6800000000000002,0.7919595949289333,1.12,2.24,5.0
B-Bi-F-O,2,1.57,0.6929646455628166,1.08,2.06,4.0
B-Bi-N,2,2.38,0.6222539674441617,1.94,2.82,3.0
B-Bi-O,2,1.69,1.0889444430272832,0.92,2.46,3.0
B-Bi-O-S,2,1.53,0.7212489168102785,1.02,2.04,4.0
B-Ca-F-N-O,2,2.28,1.385929291125633,1.3,3.26,5.0
B-Ca-F-O,2,1.7799999999999998,1.414213562373095,0.78,2.78,4.0
B-Ca-N,2,2.4000000000000004,0.4525483399593903,2.08,2.72,3.0
B-Ca-O,2,2.12,1.612203461105328,0.98,3.26,3.0
B-Ca-O-S,2,2.19,1.48492424049175,1.14,3.24,4.0
B-Cd-F-N-O,2,2.1,1.074802307403552,1.34,2.86,5.0
B-Cd-F-O,2,1.81,1.2303657992645929,0.94,2.68,4.0
B-Cd-N,2,2.93,1.1172287142747452,2.14,3.72,3.0
B-Cd-O,2,2.2600000000000002,1.3293607486307095,1.32,3.2,3.0
B-Cd-O-S,2,1.79,0.5515432893255072,1.4,2.18,4.0
B-Co-F-N-O,2,1.96,0.6505382386916236,1.5,2.42,5.0
B-Co-F-O,2,1.7400000000000002,0.5939696961966999,1.32,2.16,4.0
B-Co-N,2,1.8,0.028284271247461926,1.78,1.82,3.0
B-Co-O,2,1.6400000000000001,0.3959797974644666,1.36,1.92,3.0
B-Co-O-S,2,1.62,0.2545584412271571,1.44,1.8,4.0
B-Cr-F-N-O,2,1.5899999999999999,0.5232590180780451,1.22,1.96,5.0
B-Cr-F-O,2,1.5699999999999998,0.0989949493661165,1.5,1.64,4.0
B-Cr-N,2,1.6600000000000001,0.08485281374238571,1.6,1.72,3.0
B-Cr-O,2,1.14,0.33941125496954266,0.9,1.38,3.0
B-Cr-O-S,2,1.2799999999999998,0.16970562748477133,1.16,1.4,4.0
B-Cs-F-N-O,2,3.0,1.470782104868019,1.96,4.04,5.0
B-Cs-F-O,2,2.61,1.3717871555019023,1.64,3.58,4.0
B-Cs-N,2,3.48,0.3959797974644663,3.2,3.76,3.0
B-Cs-O,2,2.69,1.2586500705120545,1.8,3.58,3.0
B-Cs-O-S,2,2.9899999999999998,1.5132085117392113,1.92,4.06,4.0
B-Cu-F-N-O,2,2.1799999999999997,0.8768124086713186,1.56,2.8,5.0
B-Cu-F-O,2,1.9700000000000002,0.8909545442950499,1.34,2.6,4.0
B-Cu-N,2,2.14,0.1131370849898477,2.06,2.22,3.0
B-Cu-O,2,1.93,0.5798275605729689,1.52,2.34,3.0
B-Cu-O-S,2,1.7,0.28284271247461895,1.5,1.9,4.0
B-F-Fe-N-O,2,1.8299999999999998,0.6081118318204308,1.4,2.26,5.0
B-F-Fe-O,2,1.52,0.5656854249492379,1.12,1.92,4.0
B-F-Ga-N-O,2,1.7599999999999998,0.7353910524340094,1.24,2.28,5.0
B-F-Ga-O,2,1.46,0.4808326112068524,1.12,1.8,4.0
B-F-Ge-N-O,2,1.67,0.6081118318204308,1.24,2.1,5.0
B-F-Ge-O,2,1.35,0.5232590180780453,0.98,1.72,4.0
B-F-Hf-N-O,2,1.6,0.25455844122715726,1.42,1.78,5.0
B-F-Hf-O,2,1.4,0.1979898987322334,1.26,1.54,4.0
B-F-Hg-N-O,2,2.34,1.0465180361560902,1.6,3.08,5.0
B-F-Hg-O,2,2.11,1.1455129855222068,1.3,2.92,4.0
B-F-In-N-O,2,1.81,0.8626702730475879,1.2,2.42,5.0
B-F-In-O,2,1.58,0.7636753236814714,1.04,2.12,4.0
B-F-Ir-N-O,2,2.26,0.4242640687119284,1.96,2.56,5.0
B-F-Ir-O,2,2.3,0.3111269837220807,2.08,2.52,4.0
B-F-K-N-O,2,2.9699999999999998,1.7677669529663687,1.72,4.22,5.0
B-F-K-O,2,2.5500000000000003,1.6829141392239833,1.36,3.74,4.0
B-F-La-N-O,2,1.79,1.145512985522207,0.98,2.6,5.0
B-F-La-O,2,1.45,0.834386001800126,0.86,2.04,4.0
B-F-Li-N-O,2,2.59,1.3152186130069785,1.66,3.52,5.0
B-F-Li-O,2,2.15,1.2586500705120547,1.26,3.04,4.0
B-F-Mg-N-O,2,2.21,1.0889444430272832,1.44,2.98,5.0
B-F-Mg-O,2,1.73,1.1172287142747452,0.94,2.52,4.0
B-F-Mn-N-O,2,1.7000000000000002,0.5939696961967,1.28,2.12,5.0
B-F-Mn-O,2,1.3599999999999999,0.5939696961966999,0.94,1.78,4.0
B-F-Mo-N-O,2,1.6600000000000001,0.22627416997969532,1.5,1.82,5.0
B-F-Mo-O,2,1.5899999999999999,0.0989949493661165,1.52,1.66,4.0
B-F-N-Na-O,2,2.55,1.34350288425444,1.6,3.5,5.0
B-F-N-Nb-O,2,1.51,0.09899494936611673,1.44,1.58,5.0
B-F-N-Ni-O,2,2.0300000000000002,0.7495331880577403,1.5,2.56,5.0
B-F-N-O-Os,2,2.16,0.14142135623730917,2.06,2.26,5.0
B-F-N-O-Pb,2,1.96,0.9899494936611667,1.26,2.66,5.0
B-F-N-O-Pd,2,2.25,0.834386001800126,1.66,2.84,5.0
B-F-N-O-Pt,2,2.36,0.6505382386916236,1.9,2.82,5.0
B-F-N-O-Rb,2,3.06,1.7253405460951758,1.84,4.28,5.0
B-F-N-O-Re,2,1.92,0.0,1.92,1.92,5.0
B-F-N-O-Rh,2,2.13,0.6646803743153549,1.66,2.6,5.0
B-F-N-O-Ru,2,2.05,0.49497474683058335,1.7,2.4,5.0
B-F-N-O-Sb,2,1.6400000000000001,0.7071067811865478,1.14,2.14,5.0
B-F-N-O-Sc,2,1.77,0.8343860018001261,1.18,2.36,5.0
B-F-N-O-Si,2,1.75,0.24041630560342606,1.58,1.92,5.0
B-F-N-O-Sn,2,1.65,0.6929646455628167,1.16,2.14,5.0
B-F-N-O-Sr,2,2.39,1.456639969244288,1.36,3.42,5.0
B-F-N-O-Ta,2,1.54,0.08485281374238578,1.48,1.6,5.0
B-F-N-O-Te,2,1.96,0.6222539674441617,1.52,2.4,5.0
B-F-N-O-Ti,2,1.38,0.19798989873223324,1.24,1.52,5.0
B-F-N-O-Tl,2,2.19,1.0040916292848974,1.48,2.9,5.0
B-F-N-O-V,2,1.4,0.28284271247461906,1.2,1.6,5.0
B-F-N-O-W,2,1.74,0.0,1.74,1.74,5.0
B-F-N-O-Y,2,1.75,0.9758073580374355,1.06,2.44,5.0
B-F-N-O-Zn,2,2.08,0.933380951166243,1.42,2.74,5.0
B-F-N-O-Zr,2,1.54,0.36769552621700474,1.28,1.8,5.0
B-F-Na-O,2,2.4,1.6122034611053284,1.26,3.54,4.0
B-F-Nb-O,2,1.37,0.04242640687119265,1.34,1.4,4.0
B-F-Ni-O,2,1.8199999999999998,0.7353910524340094,1.3,2.34,4.0
B-F-O-Os,2,2.26,0.11313708498984755,2.18,2.34,4.0
B-F-O-Pb,2,1.6199999999999999,0.9899494936611662,0.92,2.32,4.0
B-F-O-Pd,2,2.12,0.7919595949289333,1.56,2.68,4.0
B-F-O-Pt,2,2.29,0.5515432893255072,1.9,2.68,4.0
B-F-O-Rb,2,2.5999999999999996,1.6404877323527904,1.44,3.76,4.0
B-F-O-Re,2,1.98,0.1131370849898477,1.9,2.06,4.0
B-F-O-Rh,2,2.06,0.565685424949238,1.66,2.46,4.0
B-F-O-Ru,2,1.9899999999999998,0.43840620433565947,1.68,2.3,4.0
B-F-O-Sb,2,1.56,0.4525483399593904,1.24,1.88,4.0
B-F-O-Sc,2,1.5299999999999998,0.4949747468305831,1.18,1.88,4.0
B-F-O-Si,2,1.49,0.07071067811865482,1.44,1.54,4.0
B-F-O-Sn,2,1.34,0.5939696961966999,0.92,1.76,4.0
B-F-O-Sr,2,1.8199999999999998,1.4707821048680187,0.78,2.86,4.0
B-F-O-Ta,2,1.3599999999999999,0.2545584412271571,1.18,1.54,4.0
B-F-O-Te,2,1.8599999999999999,0.311126983722081,1.64,2.08,4.0
B-F-O-Ti,2,1.13,0.014142135623730885,1.12,1.14,4.0
B-F-O-Tl,2,1.8900000000000001,0.9475230867899737,1.22,2.56,4.0
B-F-O-V,2,1.3,0.25455844122715704,1.12,1.48,4.0
B-F-O-W,2,1.81,0.1838477631085023,1.68,1.94,4.0
B-F-O-Y,2,1.54,0.6505382386916236,1.08,2.0,4.0
B-F-O-Zn,2,1.56,0.7636753236814714,1.02,2.1,4.0
B-F-O-Zr,2,1.31,0.07071067811865482,1.26,1.36,4.0
B-Fe-N,2,1.73,0.04242640687119289,1.7,1.76,3.0
B-Fe-O,2,1.71,0.7495331880577405,1.18,2.24,3.0
B-Fe-O-S,2,1.4500000000000002,0.21213203435596437,1.3,1.6,4.0
B-Ga-N,2,2.58,0.8485281374238571,1.98,3.18,3.0
B-Ga-O,2,1.79,0.9192388155425119,1.14,2.44,3.0
B-Ga-O-S,2,1.54,0.36769552621700474,1.28,1.8,4.0
B-Ge-N,2,2.4,0.7636753236814713,1.86,2.94,3.0
B-Ge-O,2,1.61,0.6929646455628166,1.12,2.1,3.0
B-Ge-O-S,2,1.42,0.2545584412271571,1.24,1.6,4.0
B-Hf-N,2,2.02,0.9616652224137046,1.34,2.7,3.0
B-Hf-O,2,1.52,0.45254833995939053,1.2,1.84,3.0
B-Hf-O-S,2,1.26,0.14142135623730964,1.16,1.36,4.0
B-Hg-N,2,3.13,0.9758073580374355,2.44,3.82,3.0
B-Hg-O,2,2.53,1.1737972567696688,1.7,3.36,3.0
B-Hg-O-S,2,1.8699999999999999,0.5798275605729689,1.46,2.28,4.0
B-In-N,2,2.6799999999999997,0.9899494936611662,1.98,3.38,3.0
B-In-O,2,1.83,1.1172287142747452,1.04,2.62,3.0
B-In-O-S,2,1.52,0.5374011537017761,1.14,1.9,4.0
B-Ir-N,2,1.9100000000000001,0.09899494936611666,1.84,1.98,3.0
B-Ir-O,2,2.3200000000000003,0.33941125496954294,2.08,2.56,3.0
B-Ir-O-S,2,1.77,0.3252691193458118,1.54,2.0,4.0
B-K-N,2,3.17,0.4666904755831215,2.84,3.5,3.0
B-K-O,2,2.1399999999999997,0.9616652224137048,1.46,2.82,3.0
B-K-O-S,2,2.91,1.711198410471445,1.7,4.12,4.0
B-La-N,2,2.36,1.4990663761154808,1.3,3.42,3.0
B-La-O,2,1.62,1.442497833620557,0.6,2.64,3.0
B-La-O-S,2,1.38,0.7919595949289333,0.82,1.94,4.0
B-Li-N,2,2.36,0.08485281374238578,2.3,2.42,3.0
B-Li-O,2,2.3499999999999996,1.315218613006978,1.42,3.28,3.0
B-Li-O-S,2,1.7400000000000002,0.16970562748477133,1.62,1.86,4.0
B-Mg-N,2,2.94,1.1879393923933996,2.1,3.78,3.0
B-Mg-O,2,1.91,1.2020815280171306,1.06,2.76,3.0
B-Mg-O-S,2,1.48,0.31112698372208086,1.26,1.7,4.0
B-Mn-N,2,1.69,0.014142135623730963,1.68,1.7,3.0
B-Mn-O,2,1.21,0.4384062043356595,0.9,1.52,3.0
B-Mn-O-S,2,1.4500000000000002,0.2404163056034263,1.28,1.62,4.0
B-Mo-N,2,1.6099999999999999,0.2404163056034263,1.44,1.78,3.0
B-Mo-O,2,1.4700000000000002,0.1838477631085023,1.34,1.6,3.0
B-Mo-O-S,2,1.51,0.07071067811865482,1.46,1.56,4.0
B-N-Na,2,3.49,1.4283556979968262,2.48,4.5,3.0
B-N-Nb,2,1.9100000000000001,0.806101730552664,1.34,2.48,3.0
B-N-Ni,2,1.9300000000000002,0.15556349186104035,1.82,2.04,3.0
B-N-O,2,1.97,0.07071067811865482,1.92,2.02,3.0
B-N-Os,2,1.83,0.014142135623730963,1.82,1.84,3.0
B-N-Pb,2,2.5,0.537401153701776,2.12,2.88,3.0
B-N-Pd,2,2.21,0.3535533905932738,1.96,2.46,3.0
B-N-Pt,2,2.16,0.2828427124746188,1.96,2.36,3.0
B-N-Rb,2,4.08,1.5273506473629428,3.0,5.16,3.0
B-N-Re,2,2.02,0.05656854249492385,1.98,2.06,3.0
B-N-Rh,2,1.9500000000000002,0.24041630560342614,1.78,2.12,3.0
B-N-Ru,2,1.8399999999999999,0.1414213562373094,1.74,1.94,3.0
B-N-Sb,2,2.4699999999999998,0.6929646455628163,1.98,2.96,3.0
B-N-Sc,2,2.39,1.2020815280171309,1.54,3.24,3.0
B-N-Si,2,2.25,0.5232590180780453,1.88,2.62,3.0
B-N-Sn,2,2.19,0.3818376618407357,1.92,2.46,3.0
B-N-Sr,2,2.67,0.5798275605729691,2.26,3.08,3.0
B-N-Ta,2,1.8199999999999998,0.7071067811865475,1.32,2.32,3.0
B-N-Te,2,2.56,0.6788225099390857,2.08,3.04,3.0
B-N-Ti,2,2.14,0.8485281374238571,1.54,2.74,3.0
B-N-Tl,2,3.1399999999999997,0.9899494936611662,2.44,3.84,3.0
B-N-V,2,2.07,0.5515432893255071,1.68,2.46,3.0
B-N-W,2,1.5499999999999998,0.1272792206135786,1.46,1.64,3.0
B-N-Y,2,2.32,1.3293607486307093,1.38,3.26,3.0
B-N-Zn,2,2.84,0.9899494936611662,2.14,3.54,3.0
B-N-Zr,2,1.7600000000000002,0.6505382386916239,1.3,2.22,3.0
B-Na-O,2,2.56,1.7819090885900999,1.3,3.82,3.0
B-Na-O-S,2,1.93,0.49497474683058307,1.58,2.28,4.0
B-Nb-O,2,1.1400000000000001,0.08485281374238554,1.08,1.2,3.0
B-Nb-O-S,2,1.3599999999999999,0.056568542494923615,1.32,1.4,4.0
B-Ni-O,2,1.75,0.4384062043356595,1.44,2.06,3.0
B-Ni-O-S,2,1.6099999999999999,0.32526911934581204,1.38,1.84,4.0
B-O-Os,2,2.06,0.28284271247461884,1.86,2.26,3.0
B-O-Os-S,2,1.73,0.15556349186104051,1.62,1.84,4.0
B-O-Pb,2,1.9899999999999998,1.0889444430272832,1.22,2.76,3.0
B-O-Pb-S,2,1.73,0.6646803743153549,1.26,2.2,4.0
B-O-Pd,2,2.14,0.5091168824543143,1.78,2.5,3.0
B-O-Pd-S,2,1.8,0.45254833995939053,1.48,2.12,4.0
B-O-Pt,2,2.27,0.3535533905932738,2.02,2.52,3.0
B-O-Pt-S,2,1.9900000000000002,0.29698484809835013,1.78,2.2,4.0
B-O-Rb,2,2.79,1.682914139223983,1.6,3.98,3.0
B-O-Rb-S,2,2.9899999999999998,1.6829141392239826,1.8,4.18,4.0
B-O-Re,2,1.65,0.04242640687119281,1.62,1.68,3.0
B-O-Re-S,2,1.68,0.0,1.68,1.68,4.0
B-O-Rh,2,2.0,0.3394112549695429,1.76,2.24,3.0
B-O-Rh-S,2,1.7,0.39597979746446665,1.42,1.98,4.0
B-O-Ru,2,1.99,0.5798275605729689,1.58,2.4,3.0
B-O-Ru-S,2,1.67,0.2687005768508882,1.48,1.86,4.0
B-O-S-Sb,2,1.3900000000000001,0.5232590180780453,1.02,1.76,4.0
B-O-S-Sc,2,1.67,1.0323759005323594,0.94,2.4,4.0
B-O-S-Si,2,1.48,0.0,1.48,1.48,4.0
B-O-S-Sn,2,1.5,0.39597979746446665,1.22,1.78,4.0
B-O-S-Sr,2,1.7399999999999998,0.8485281374238571,1.14,2.34,4.0
B-O-S-Ta,2,1.26,0.05656854249492385,1.22,1.3,4.0
B-O-S-Te,2,1.56,0.4525483399593904,1.24,1.88,4.0
B-O-S-Ti,2,1.19,0.04242640687119289,1.16,1.22,4.0
B-O-S-Tl,2,1.77,0.608111831820431,1.34,2.2,4.0
B-O-S-V,2,1.2999999999999998,0.11313708498984747,1.22,1.38,4.0
B-O-S-W,2,1.61,0.014142135623730963,1.6,1.62,4.0
B-O-S-Y,2,1.59,0.3818376618407357,1.32,1.86,4.0
B-O-S-Zn,2,1.71,0.3535533905932738,1.46,1.96,4.0
B-O-S-Zr,2,1.3199999999999998,0.14142135623730956,1.22,1.42,4.0
B-O-Sb,2,1.42,0.7071067811865475,0.92,1.92,3.0
B-O-Sc,2,1.66,1.1596551211459378,0.84,2.48,3.0
B-O-Si,2,1.67,0.3252691193458118,1.44,1.9,3.0
B-O-Sn,2,1.61,0.8061017305526643,1.04,2.18,3.0
B-O-Sr,2,1.8,1.1879393923933999,0.96,2.64,3.0
B-O-Ta,2,1.1,0.056568542494923775,1.06,1.14,3.0
B-O-Te,2,1.82,0.5656854249492382,1.42,2.22,3.0
B-O-Ti,2,1.1099999999999999,0.24041630560342614,0.94,1.28,3.0
B-O-Tl,2,2.2800000000000002,1.1596551211459378,1.46,3.1,3.0
B-O-V,2,1.05,0.3252691193458119,0.82,1.28,3.0
B-O-W,2,1.5,0.028284271247461926,1.48,1.52,3.0
B-O-Y,2,1.65,1.3435028842544403,0.7,2.6,3.0
B-O-Zn,2,1.79,0.636396103067893,1.34,2.24,3.0
B-O-Zr,2,1.44,0.5374011537017762,1.06,1.82,3.0
Ba-Be-F-N-O,2,2.12,1.3293607486307093,1.18,3.06,5.0
Ba-Be-F-O,2,1.6600000000000001,1.3576450198781713,0.7,2.62,4.0
Ba-Be-N,2,2.95,1.34350288425444,2.0,3.9,3.0
Ba-Be-O,2,1.94,1.3859292911256331,0.96,2.92,3.0
Ba-Be-O-S,2,2.2,1.3859292911256331,1.22,3.18,4.0
Ba-Bi-F-N-O,2,1.3,0.7071067811865476,0.8,1.8,5.0
Ba-Bi-F-O,2,0.8999999999999999,0.7636753236814713,0.36,1.44,4.0
Ba-Bi-N,2,2.2199999999999998,0.848528137423857,1.62,2.82,3.0
Ba-Bi-O,2,0.98,0.9899494936611665,0.28,1.68,3.0
Ba-Bi-O-S,2,1.26,0.9050966799187808,0.62,1.9,4.0
Ba-Ca-F-N-O,2,1.52,0.42426406871192857,1.22,1.82,5.0
Ba-Ca-F-O,2,0.7899999999999999,0.5232590180780451,0.42,1.16,4.0
Ba-Ca-N,2,2.63,0.3818376618407357,2.36,2.9,3.0
Ba-Ca-O,2,1.0899999999999999,0.43840620433565947,0.78,1.4,3.0
Ba-Ca-O-S,2,1.2,0.0,1.2,1.2,4.0
Ba-Cd-F-N-O,2,1.48,0.5939696961966998,1.06,1.9,5.0
Ba-Cd-F-O,2,0.9500000000000001,0.579827560572969,0.54,1.36,4.0
Ba-Cd-N,2,2.5300000000000002,0.6363961030678925,2.08,2.98,3.0
Ba-Cd-O,2,1.24,0.6505382386916236,0.78,1.7,3.0
Ba-Cd-O-S,2,1.5,0.6788225099390857,1.02,1.98,4.0
Ba-Co-F-N-O,2,1.8299999999999998,1.3717871555019021,0.86,2.8,5.0
Ba-Co-F-O,2,1.3699999999999999,1.3152186130069783,0.44,2.3,4.0
Ba-Co-N,2,2.48,1.470782104868019,1.44,3.52,3.0
Ba-Co-O,2,1.39,1.3152186130069783,0.46,2.32,3.0
Ba-Co-O-S,2,1.8399999999999999,1.4990663761154808,0.78,2.9,4.0
Ba-Cr-F-N-O,2,1.32,1.159655121145938,0.5,2.14,5.0
Ba-Cr-F-O,2,1.18,1.7536248173426379,-0.06,2.42,4.0
Ba-Cr-N,2,2.08,1.6122034611053286,0.94,3.22,3.0
Ba-Cr-O,2,0.9099999999999999,1.4849242404917498,-0.14,1.96,3.0
Ba-Cr-O-S,2,1.75,1.8809040379562165,0.42,3.08,4.0
Ba-Cs-F-N-O,2,2.07,0.268700576850888,1.88,2.26,5.0
Ba-Cs-F-O,2,1.06,0.3111269837220809,0.84,1.28,4.0
Ba-Cs-N,2,3.1,0.14142135623730964,3.0,3.2,3.0
Ba-Cs-O,2,1.31,0.07071067811865482,1.26,1.36,3.0
Ba-Cs-O-S,2,2.04,0.19798989873223347,1.9,2.18,4.0
Ba-Cu-F-N-O,2,1.59,0.7212489168102785,1.08,2.1,5.0
Ba-Cu-F-O,2,1.25,0.8061017305526643,0.68,1.82,4.0
Ba-Cu-N,2,2.56,0.9899494936611664,1.86,3.26,3.0
Ba-Cu-O,2,1.5,0.9616652224137049,0.82,2.18,3.0
Ba-Cu-O-S,2,1.71,0.9475230867899735,1.04,2.38,4.0
Ba-F-Fe-N-O,2,1.83,1.5980613254815974,0.7,2.96,5.0
Ba-F-Fe-O,2,1.34,1.5839191898578664,0.22,2.46,4.0
Ba-F-Ga-N-O,2,1.26,0.9333809511662428,0.6,1.92,5.0
Ba-F-Ga-O,2,0.77,0.9475230867899737,0.1,1.44,4.0
Ba-F-Ge-N-O,2,1.31,0.9475230867899735,0.64,1.98,5.0
Ba-F-Ge-O,2,0.92,0.9616652224137048,0.24,1.6,4.0
Ba-F-Hf-N-O,2,1.68,1.8384776310850235,0.38,2.98,5.0
Ba-F-Hf-O,2,1.46,1.6404877323527904,0.3,2.62,4.0
Ba-F-Hg-N-O,2,1.62,0.4525483399593904,1.3,1.94,5.0
Ba-F-Hg-O,2,1.2,0.4525483399593904,0.88,1.52,4.0
Ba-F-In-N-O,2,1.21,0.7495331880577404,0.68,1.74,5.0
Ba-F-In-O,2,0.64,0.7636753236814713,0.1,1.18,4.0
Ba-F-Ir-N-O,2,2.1,1.442497833620557,1.08,3.12,5.0
Ba-F-Ir-O,2,1.81,1.2869343417595167,0.9,2.72,4.0
Ba-F-K-N-O,2,2.05,0.2121320343559646,1.9,2.2,5.0
Ba-F-K-O,2,1.02,0.1414213562373096,0.92,1.12,4.0
Ba-F-La-N-O,2,1.19,0.6646803743153546,0.72,1.66,5.0
Ba-F-La-O,2,0.8,0.7919595949289333,0.24,1.36,4.0
Ba-F-Li-N-O,2,1.96,0.4242640687119285,1.66,2.26,5.0
Ba-F-Li-O,2,1.1099999999999999,0.3818376618407356,0.84,1.38,4.0
Ba-F-Mg-N-O,2,1.57,0.9192388155425119,0.92,2.22,5.0
Ba-F-Mg-O,2,0.9,0.9899494936611666,0.2,1.6,4.0
Ba-F-Mn-N-O,2,1.85,1.7677669529663689,0.6,3.1,5.0
Ba-F-Mn-O,2,1.19,1.7677669529663689,-0.06,2.44,4.0
Ba-F-Mo-N-O,2,1.44,1.3859292911256331,0.46,2.42,5.0
Ba-F-Mo-O,2,1.18,1.2162236636408619,0.32,2.04,4.0
Ba-F-N-Na-O,2,1.83,0.04242640687119289,1.8,1.86,5.0
Ba-F-N-Nb-O,2,1.64,1.7819090885900997,0.38,2.9,5.0
Ba-F-N-Ni-O,2,1.78,1.1313708498984762,0.98,2.58,5.0
Ba-F-N-O-Os,2,2.23,1.711198410471445,1.02,3.44,5.0
Ba-F-N-O-Pb,2,1.24,0.5091168824543143,0.88,1.6,5.0
Ba-F-N-O-Pd,2,1.42,0.42426406871192834,1.12,1.72,5.0
Ba-F-N-O-Pt,2,1.9500000000000002,1.0606601717798214,1.2,2.7,5.0
Ba-F-N-O-Rb,2,2.08,0.2828427124746188,1.88,2.28,5.0
Ba-F-N-O-Re,2,2.12,1.9798989873223332,0.72,3.52,5.0
Ba-F-N-O-Rh,2,1.83,1.1737972567696688,1.0,2.66,5.0
Ba-F-N-O-Ru,2,1.92,1.442497833620557,0.9,2.94,5.0
Ba-F-N-O-Sb,2,1.3,0.9050966799187808,0.66,1.94,5.0
Ba-F-N-O-Sc,2,1.5,1.3293607486307093,0.56,2.44,5.0
Ba-F-N-O-Si,2,1.81,1.2869343417595167,0.9,2.72,5.0
Ba-F-N-O-Sn,2,1.14,0.7919595949289332,0.58,1.7,5.0
Ba-F-N-O-Sr,2,1.56,0.16970562748477147,1.44,1.68,5.0
Ba-F-N-O-Ta,2,1.8,1.8384776310850237,0.5,3.1,5.0
Ba-F-N-O-Te,2,1.52,0.9050966799187811,0.88,2.16,5.0
Ba-F-N-O-Ti,2,1.6199999999999999,1.7536248173426376,0.38,2.86,5.0
Ba-F-N-O-Tl,2,1.43,0.3818376618407357,1.16,1.7,5.0
Ba-F-N-O-V,2,1.5499999999999998,1.7111984104714448,0.34,2.76,5.0
Ba-F-N-O-W,2,1.68,1.6404877323527902,0.52,2.84,5.0
Ba-F-N-O-Y,2,1.36,1.0748023074035524,0.6,2.12,5.0
Ba-F-N-O-Zn,2,1.6,0.8202438661763952,1.02,2.18,5.0
Ba-F-N-O-Zr,2,1.5599999999999998,1.6970562748477138,0.36,2.76,5.0
Ba-F-Na-O,2,1.04,0.1131370849898477,0.96,1.12,4.0
Ba-F-Nb-O,2,1.32,1.6122034611053284,0.18,2.46,4.0
Ba-F-Ni-O,2,1.32,1.0748023074035522,0.56,2.08,4.0
Ba-F-O-Os,2,1.99,1.5414927829866736,0.9,3.08,4.0
Ba-F-O-Pb,2,0.76,0.4808326112068524,0.42,1.1,4.0
Ba-F-O-Pd,2,1.3399999999999999,0.7919595949289331,0.78,1.9,4.0
Ba-F-O-Pt,2,1.5999999999999999,0.9899494936611662,0.9,2.3,4.0
Ba-F-O-Rb,2,1.09,0.3252691193458119,0.86,1.32,4.0
Ba-F-O-Re,2,1.57,1.2586500705120545,0.68,2.46,4.0
Ba-F-O-Rh,2,1.46,1.0748023074035524,0.7,2.22,4.0
Ba-F-O-Ru,2,1.59,1.3152186130069785,0.66,2.52,4.0
Ba-F-O-Sb,2,1.0,0.9333809511662426,0.34,1.66,4.0
Ba-F-O-Sc,2,1.09,1.4849242404917498,0.04,2.14,4.0
Ba-F-O-Si,2,1.43,1.2303657992645924,0.56,2.3,4.0
Ba-F-O-Sn,2,0.73,0.7212489168102785,0.22,1.24,4.0
Ba-F-O-Sr,2,0.71,0.24041630560342608,0.54,0.88,4.0
