sample_id,split_strategy,metric,nearest_train_sample_id,nearest_train_composition_distance,target
15120,random_iid,cosine,8310,3.3306690738754696e-16,1.1
15121,random_iid,cosine,1700,2.220446049250313e-16,2.72
15123,random_iid,cosine,4747,1.1102230246251565e-16,1.98
15126,random_iid,cosine,13625,2.220446049250313e-16,1.18
15139,random_iid,cosine,5502,1.1102230246251565e-16,1.44
15150,random_iid,cosine,6710,1.1102230246251565e-16,1.2
15161,random_iid,cosine,2598,2.220446049250313e-16,3.34
15186,random_iid,cosine,9474,2.220446049250313e-16,0.6
15196,random_iid,cosine,13614,1.1102230246251565e-16,2.18
15204,random_iid,cosine,7259,0.08013378899220014,1.3
15211,random_iid,cosine,2446,1.1102230246251565e-16,1.12
15214,random_iid,cosine,1816,0.15484574527148354,0.72
15218,random_iid,cosine,14174,0.0,3.58
15219,random_iid,cosine,14225,2.220446049250313e-16,1.64
15231,random_iid,cosine,10812,2.220446049250313e-16,0.66
15262,random_iid,cosine,6896,1.1102230246251565e-16,3.04
15288,random_iid,cosine,10402,2.220446049250313e-16,1.28
15290,random_iid,cosine,1771,0.08831538832289654,0.92
15293,random_iid,cosine,7625,2.220446049250313e-16,0.68
15296,random_iid,cosine,371,0.08831538832289643,2.92
15298,random_iid,cosine,9669,1.1102230246251565e-16,0.94
15300,random_iid,cosine,10945,2.220446049250313e-16,1.6
15310,random_iid,cosine,6001,2.220446049250313e-16,1.46
15361,random_iid,cosine,13721,1.1102230246251565e-16,0.1
15362,random_iid,cosine,9195,1.1102230246251565e-16,1.1
15377,random_iid,cosine,10096,2.220446049250313e-16,2.04
15389,random_iid,cosine,3422,1.1102230246251565e-16,2.76
15405,random_iid,cosine,9682,2.220446049250313e-16,1.48
15423,random_iid,cosine,13460,1.1102230246251565e-16,1.96
15448,random_iid,cosine,10471,1.1102230246251565e-16,1.6
15450,random_iid,cosine,14432,2.220446049250313e-16,1.82
15455,random_iid,cosine,15492,2.220446049250313e-16,2.88
15461,random_iid,cosine,7223,1.1102230246251565e-16,1.38
15474,random_iid,cosine,9802,2.220446049250313e-16,1.98
15479,random_iid,cosine,9543,2.220446049250313e-16,1.18
15489,random_iid,cosine,9271,1.1102230246251565e-16,1.4
15491,random_iid,cosine,9982,1.1102230246251565e-16,1.04
15510,random_iid,cosine,2627,1.1102230246251565e-16,1.08
15528,random_iid,cosine,11081,0.08013378899220025,1.94
15538,random_iid,cosine,16766,1.1102230246251565e-16,1.22
15542,random_iid,cosine,11383,1.1102230246251565e-16,0.76
15556,random_iid,cosine,1836,1.1102230246251565e-16,2.14
15567,random_iid,cosine,13413,2.220446049250313e-16,0.26
15568,random_iid,cosine,6607,1.1102230246251565e-16,1.24
15570,random_iid,cosine,10126,2.220446049250313e-16,0.68
15590,random_iid,cosine,17812,0.08013378899220025,0.84
15617,random_iid,cosine,7259,0.08013378899220025,1.1
15619,random_iid,cosine,622,2.220446049250313e-16,3.22
15626,random_iid,cosine,10686,2.220446049250313e-16,1.62
15628,random_iid,cosine,6576,1.1102230246251565e-16,0.76
15633,random_iid,cosine,3814,0.08013378899220014,1.28
15648,random_iid,cosine,9,3.3306690738754696e-16,1.26
15660,random_iid,cosine,15623,1.1102230246251565e-16,1.06
15667,random_iid,cosine,18821,2.220446049250313e-16,3.32
15672,random_iid,cosine,12001,1.1102230246251565e-16,2.66
15676,random_iid,cosine,11917,0.08831538832289654,2.26
15687,random_iid,cosine,8337,1.1102230246251565e-16,1.68
15689,random_iid,cosine,10779,1.1102230246251565e-16,2.22
15692,random_iid,cosine,11051,1.1102230246251565e-16,1.9
15693,random_iid,cosine,5456,3.3306690738754696e-16,1.3
15695,random_iid,cosine,11049,3.3306690738754696e-16,1.92
15709,random_iid,cosine,6531,2.220446049250313e-16,1.48
15737,random_iid,cosine,7790,0.0,0.98
15744,random_iid,cosine,663,2.220446049250313e-16,2.32
15771,random_iid,cosine,4687,2.220446049250313e-16,1.86
15786,random_iid,cosine,11533,1.1102230246251565e-16,2.08
15791,random_iid,cosine,568,2.220446049250313e-16,1.4
15792,random_iid,cosine,14062,2.220446049250313e-16,2.96
15802,random_iid,cosine,6087,0.08013378899220025,2.48
15804,random_iid,cosine,1732,0.08831538832289643,2.1
15818,random_iid,cosine,1928,0.08831538832289643,0.6
15821,random_iid,cosine,4256,2.220446049250313e-16,1.44
15849,random_iid,cosine,1375,1.1102230246251565e-16,1.7
15865,random_iid,cosine,3726,0.08831538832289654,1.1
15872,random_iid,cosine,17812,0.08013378899220025,1.68
15875,random_iid,cosine,6288,0.07549967295795157,1.52
15877,random_iid,cosine,3302,0.15484574527148354,1.34
15878,random_iid,cosine,18860,2.220446049250313e-16,1.96
15879,random_iid,cosine,17120,2.220446049250313e-16,1.44
15903,random_iid,cosine,6821,0.08831538832289643,0.8
15905,random_iid,cosine,1660,2.220446049250313e-16,2.98
15911,random_iid,cosine,12121,1.1102230246251565e-16,2.38
15912,random_iid,cosine,1734,2.220446049250313e-16,0.78
15916,random_iid,cosine,793,1.1102230246251565e-16,1.36
15926,random_iid,cosine,11756,2.220446049250313e-16,1.0
15928,random_iid,cosine,16275,0.08831538832289643,-0.06
15937,random_iid,cosine,14475,2.220446049250313e-16,0.92
15961,random_iid,cosine,17382,3.3306690738754696e-16,1.08
15973,random_iid,cosine,14860,2.220446049250313e-16,1.24
15994,random_iid,cosine,4213,0.08831538832289654,1.68
15998,random_iid,cosine,12351,2.220446049250313e-16,0.6
16003,random_iid,cosine,5021,2.220446049250313e-16,0.88
16004,random_iid,cosine,18682,3.3306690738754696e-16,2.2
16007,random_iid,cosine,13816,2.220446049250313e-16,1.1
16008,random_iid,cosine,11587,1.1102230246251565e-16,1.98
16016,random_iid,cosine,11728,2.220446049250313e-16,0.38
16026,random_iid,cosine,5431,0.08013378899220025,1.88
16047,random_iid,cosine,10416,1.1102230246251565e-16,1.74
16055,random_iid,cosine,11111,2.220446049250313e-16,0.62
16057,random_iid,cosine,4765,2.220446049250313e-16,1.3
16060,random_iid,cosine,4698,2.220446049250313e-16,1.8
16061,random_iid,cosine,3737,3.3306690738754696e-16,0.76
16067,random_iid,cosine,15008,2.220446049250313e-16,1.7
16075,random_iid,cosine,7354,2.220446049250313e-16,1.32
16078,random_iid,cosine,12604,2.220446049250313e-16,1.6
16095,random_iid,cosine,953,0.08831538832289643,0.6
16101,random_iid,cosine,83,0.15484574527148354,1.34
16110,random_iid,cosine,9277,2.220446049250313e-16,1.16
16128,random_iid,cosine,15962,0.08831538832289643,1.16
16139,random_iid,cosine,2657,1.1102230246251565e-16,1.24
16153,random_iid,cosine,17162,2.220446049250313e-16,1.18
16167,random_iid,cosine,15673,2.220446049250313e-16,1.2
16171,random_iid,cosine,15371,3.3306690738754696e-16,0.9
16172,random_iid,cosine,17014,0.08831538832289643,1.46
16176,random_iid,cosine,17046,2.220446049250313e-16,0.74
16180,random_iid,cosine,13349,2.220446049250313e-16,2.3
16194,random_iid,cosine,18618,1.1102230246251565e-16,2.54
16208,random_iid,cosine,5375,1.1102230246251565e-16,1.08
16222,random_iid,cosine,17854,2.220446049250313e-16,1.88
16228,random_iid,cosine,16715,2.220446049250313e-16,0.34
16229,random_iid,cosine,12648,2.220446049250313e-16,3.7
16234,random_iid,cosine,17095,0.0,0.64
16240,random_iid,cosine,390,0.08831538832289643,1.78
16242,random_iid,cosine,15586,0.0,1.34
16245,random_iid,cosine,1625,0.08013378899220025,1.62
16251,random_iid,cosine,8990,0.0,0.82
16253,random_iid,cosine,3061,2.220446049250313e-16,2.14
16262,random_iid,cosine,2733,1.1102230246251565e-16,1.44
16268,random_iid,cosine,4491,1.1102230246251565e-16,0.32
16269,random_iid,cosine,6470,0.08831538832289654,0.54
16277,random_iid,cosine,835,0.0,1.98
16279,random_iid,cosine,10053,0.08831538832289654,1.2
16289,random_iid,cosine,6056,0.15484574527148354,2.08
16296,random_iid,cosine,983,1.1102230246251565e-16,3.36
16301,random_iid,cosine,6081,0.15484574527148354,1.08
16325,random_iid,cosine,16931,2.220446049250313e-16,2.54
16331,random_iid,cosine,5384,0.08013378899220014,1.92
16337,random_iid,cosine,4523,1.1102230246251565e-16,2.32
16340,random_iid,cosine,16407,1.1102230246251565e-16,1.8
16343,random_iid,cosine,14935,0.08831538832289643,0.9
16344,random_iid,cosine,13867,2.220446049250313e-16,1.1
16361,random_iid,cosine,9609,0.08013378899220025,2.7
16382,random_iid,cosine,5295,2.220446049250313e-16,0.58
16399,random_iid,cosine,18172,0.0,2.2
16418,random_iid,cosine,7275,2.220446049250313e-16,2.78
16426,random_iid,cosine,8210,2.220446049250313e-16,2.04
16427,random_iid,cosine,10367,0.07549967295795157,0.96
16439,random_iid,cosine,3826,0.08831538832289643,1.76
16441,random_iid,cosine,12953,2.220446049250313e-16,0.94
16459,random_iid,cosine,18917,1.1102230246251565e-16,1.36
16467,random_iid,cosine,9041,1.1102230246251565e-16,1.82
16468,random_iid,cosine,15757,0.08831538832289654,0.98
16510,random_iid,cosine,14373,2.220446049250313e-16,3.7
16541,random_iid,cosine,13093,1.1102230246251565e-16,1.94
16545,random_iid,cosine,6064,0.08831538832289654,0.7
16559,random_iid,cosine,14618,0.0,1.4
16566,random_iid,cosine,17096,1.1102230246251565e-16,1.94
16573,random_iid,cosine,16022,2.220446049250313e-16,0.98
16574,random_iid,cosine,1764,2.220446049250313e-16,1.48
16581,random_iid,cosine,3960,0.08831538832289654,1.6
16584,random_iid,cosine,15000,2.220446049250313e-16,0.72
16588,random_iid,cosine,6317,2.220446049250313e-16,0.8
16591,random_iid,cosine,6774,2.220446049250313e-16,1.38
16598,random_iid,cosine,2621,0.15484574527148354,2.18
16605,random_iid,cosine,18167,0.0,1.22
16611,random_iid,cosine,14978,0.0,4.2
16614,random_iid,cosine,11008,3.3306690738754696e-16,1.62
16628,random_iid,cosine,6234,2.220446049250313e-16,1.34
16637,random_iid,cosine,18235,1.1102230246251565e-16,1.48
16638,random_iid,cosine,8544,2.220446049250313e-16,0.82
16640,random_iid,cosine,14325,1.1102230246251565e-16,3.98
16641,random_iid,cosine,12990,1.1102230246251565e-16,2.14
16643,random_iid,cosine,7058,2.220446049250313e-16,1.14
16656,random_iid,cosine,14101,2.220446049250313e-16,1.18
16660,random_iid,cosine,7632,2.220446049250313e-16,1.74
16668,random_iid,cosine,10129,2.220446049250313e-16,0.8
16671,random_iid,cosine,7303,0.11111111111111116,2.68
16679,random_iid,cosine,2729,1.1102230246251565e-16,0.82
16680,random_iid,cosine,3288,1.1102230246251565e-16,2.36
16684,random_iid,cosine,4940,1.1102230246251565e-16,1.32
16727,random_iid,cosine,4847,2.220446049250313e-16,0.68
16733,random_iid,cosine,5675,0.0,1.78
16738,random_iid,cosine,8718,1.1102230246251565e-16,0.92
16742,random_iid,cosine,1317,1.1102230246251565e-16,2.62
16743,random_iid,cosine,14087,2.220446049250313e-16,0.84
16746,random_iid,cosine,13791,2.220446049250313e-16,2.02
16758,random_iid,cosine,12921,1.1102230246251565e-16,1.34
16761,random_iid,cosine,2945,0.08831538832289643,2.02
16785,random_iid,cosine,5399,0.08831538832289643,0.82
16792,random_iid,cosine,362,0.08831538832289654,1.18
16796,random_iid,cosine,205,3.3306690738754696e-16,2.04
16799,random_iid,cosine,12400,0.08831538832289654,0.6
16808,random_iid,cosine,1903,1.1102230246251565e-16,1.58
16816,random_iid,cosine,13189,2.220446049250313e-16,1.4
16820,random_iid,cosine,453,0.08831538832289654,0.4
16823,random_iid,cosine,1505,1.1102230246251565e-16,1.94
16854,random_iid,cosine,5806,0.15484574527148354,3.6
16861,random_iid,cosine,15246,1.1102230246251565e-16,2.18
16869,random_iid,cosine,13538,2.220446049250313e-16,0.84
16870,random_iid,cosine,1291,2.220446049250313e-16,2.44
16883,random_iid,cosine,5397,0.08831538832289643,1.0
16916,random_iid,cosine,18363,0.08831538832289654,0.92
16919,random_iid,cosine,10224,0.08831538832289654,1.0
16927,random_iid,cosine,11054,0.08831538832289654,0.7
16929,random_iid,cosine,5485,0.08831538832289654,1.3
16949,random_iid,cosine,6497,1.1102230246251565e-16,1.58
16968,random_iid,cosine,17716,2.220446049250313e-16,1.24
16970,random_iid,cosine,6530,1.1102230246251565e-16,1.56
16971,random_iid,cosine,9270,2.220446049250313e-16,1.66
16972,random_iid,cosine,15906,3.3306690738754696e-16,1.36
16989,random_iid,cosine,7027,2.220446049250313e-16,3.24
17011,random_iid,cosine,3908,0.0,2.0
17028,random_iid,cosine,2538,1.1102230246251565e-16,1.0
17034,random_iid,cosine,17412,2.220446049250313e-16,0.86
17042,random_iid,cosine,4080,0.15484574527148354,2.54
17060,random_iid,cosine,6279,1.1102230246251565e-16,1.52
17062,random_iid,cosine,9326,0.0,1.88
17104,random_iid,cosine,3714,0.0,1.46
17113,random_iid,cosine,11530,2.220446049250313e-16,2.3
17121,random_iid,cosine,8367,2.220446049250313e-16,0.78
17122,random_iid,cosine,11081,0.08013378899220025,1.74
17132,random_iid,cosine,2541,0.0,-0.04
17149,random_iid,cosine,3749,0.15484574527148354,2.28
17165,random_iid,cosine,15279,2.220446049250313e-16,1.8
17169,random_iid,cosine,407,1.1102230246251565e-16,1.2
17170,random_iid,cosine,12231,0.08831538832289654,1.38
17171,random_iid,cosine,3539,0.08831538832289654,1.9
17186,random_iid,cosine,15976,1.1102230246251565e-16,2.74
17191,random_iid,cosine,1089,0.08013378899220025,0.92
17194,random_iid,cosine,18706,0.0,1.22
17195,random_iid,cosine,3470,2.220446049250313e-16,2.9
17201,random_iid,cosine,9721,1.1102230246251565e-16,1.82
17210,random_iid,cosine,9764,3.3306690738754696e-16,2.22
17219,random_iid,cosine,11466,0.0,0.26
17244,random_iid,cosine,1255,2.220446049250313e-16,1.4
17268,random_iid,cosine,601,1.1102230246251565e-16,1.16
17292,random_iid,cosine,6529,1.1102230246251565e-16,1.0
17344,random_iid,cosine,7394,3.3306690738754696e-16,0.96
17349,random_iid,cosine,1703,1.1102230246251565e-16,1.28
17362,random_iid,cosine,110,2.220446049250313e-16,0.6
17363,random_iid,cosine,16133,3.3306690738754696e-16,1.74
17379,random_iid,cosine,17719,1.1102230246251565e-16,1.42
17380,random_iid,cosine,18489,1.1102230246251565e-16,1.78
17385,random_iid,cosine,9427,3.3306690738754696e-16,1.48
17390,random_iid,cosine,13443,1.1102230246251565e-16,0.52
17414,random_iid,cosine,3550,1.1102230246251565e-16,1.04
17419,random_iid,cosine,2005,2.220446049250313e-16,1.8
17431,random_iid,cosine,18808,0.0,1.02
17451,random_iid,cosine,14769,1.1102230246251565e-16,1.44
17452,random_iid,cosine,1887,2.220446049250313e-16,0.68
17457,random_iid,cosine,12203,2.220446049250313e-16,2.08
17463,random_iid,cosine,8700,0.0,1.74
17467,random_iid,cosine,8062,2.220446049250313e-16,1.06
17481,random_iid,cosine,7438,2.220446049250313e-16,0.96
17484,random_iid,cosine,10804,2.220446049250313e-16,1.04
17488,random_iid,cosine,1577,1.1102230246251565e-16,1.6
17490,random_iid,cosine,1643,1.1102230246251565e-16,1.2
17493,random_iid,cosine,7968,0.08831538832289654,1.46
17497,random_iid,cosine,16018,1.1102230246251565e-16,2.46
17511,random_iid,cosine,10788,2.220446049250313e-16,1.2
17535,random_iid,cosine,6319,0.0,1.98
17536,random_iid,cosine,4213,0.08831538832289654,1.6
17542,random_iid,cosine,709,2.220446049250313e-16,2.02
17544,random_iid,cosine,12035,0.08831538832289643,1.08
17554,random_iid,cosine,1149,0.08013378899220025,1.8
17560,random_iid,cosine,6566,1.1102230246251565e-16,2.34
17592,random_iid,cosine,10408,2.220446049250313e-16,1.44
17596,random_iid,cosine,7336,0.11111111111111116,1.48
17597,random_iid,cosine,14505,2.220446049250313e-16,1.0
17598,random_iid,cosine,9760,1.1102230246251565e-16,1.24
17603,random_iid,cosine,5806,0.15484574527148354,0.94
17608,random_iid,cosine,3299,0.08013378899220014,1.34
17619,random_iid,cosine,17735,2.220446049250313e-16,1.62
17621,random_iid,cosine,12400,0.08831538832289654,0.88
17623,random_iid,cosine,7288,0.08831538832289643,1.08
17628,random_iid,cosine,7079,0.08831538832289654,0.36
17637,random_iid,cosine,6087,0.08013378899220025,1.74
17642,random_iid,cosine,17845,2.220446049250313e-16,0.98
17647,random_iid,cosine,13104,2.220446049250313e-16,0.18
17658,random_iid,cosine,7591,2.220446049250313e-16,0.5
17678,random_iid,cosine,5978,0.07549967295795157,0.8
17703,random_iid,cosine,14663,0.0,1.96
17707,random_iid,cosine,5397,0.08831538832289643,0.88
17729,random_iid,cosine,14423,2.220446049250313e-16,1.5
17731,random_iid,cosine,5957,1.1102230246251565e-16,0.7
17738,random_iid,cosine,8577,0.08831538832289654,1.22
17761,random_iid,cosine,748,1.1102230246251565e-16,1.3
17788,random_iid,cosine,6537,0.11808289631180324,2.54
17789,random_iid,cosine,1649,2.220446049250313e-16,1.12
17825,random_iid,cosine,4096,0.08831538832289654,1.32
17827,random_iid,cosine,2920,0.08831538832289643,1.44
17847,random_iid,cosine,11366,1.1102230246251565e-16,0.68
17851,random_iid,cosine,16681,0.08831538832289643,0.98
17864,random_iid,cosine,8602,2.220446049250313e-16,0.84
17871,random_iid,cosine,2640,1.1102230246251565e-16,1.3
17885,random_iid,cosine,13160,2.220446049250313e-16,0.44
17892,random_iid,cosine,407,0.08831538832289654,1.36
17898,random_iid,cosine,8684,1.1102230246251565e-16,1.18
17925,random_iid,cosine,6763,0.15484574527148354,2.02
17926,random_iid,cosine,5457,2.220446049250313e-16,2.16
17927,random_iid,cosine,821,0.15484574527148354,1.02
17932,random_iid,cosine,8879,0.08831538832289654,1.32
17939,random_iid,cosine,7862,2.220446049250313e-16,1.8
17950,random_iid,cosine,3541,0.08831538832289654,3.92
17970,random_iid,cosine,5172,0.0,1.66
17974,random_iid,cosine,535,0.15484574527148354,1.18
17989,random_iid,cosine,39,1.1102230246251565e-16,1.32
18004,random_iid,cosine,16497,2.220446049250313e-16,1.1
18022,random_iid,cosine,8450,0.11111111111111116,1.36
18024,random_iid,cosine,14556,2.220446049250313e-16,2.88
18043,random_iid,cosine,10259,2.220446049250313e-16,1.56
18080,random_iid,cosine,16948,2.220446049250313e-16,1.3
18113,random_iid,cosine,16601,2.220446049250313e-16,1.58
18114,random_iid,cosine,2975,0.0,0.58
18123,random_iid,cosine,9671,0.0,0.96
18127,random_iid,cosine,18648,2.220446049250313e-16,0.72
18128,random_iid,cosine,6724,2.220446049250313e-16,1.48
18130,random_iid,cosine,13972,2.220446049250313e-16,1.2
18145,random_iid,cosine,17876,2.220446049250313e-16,1.62
18149,random_iid,cosine,5978,0.08013378899220025,0.72
18171,random_iid,cosine,3412,1.1102230246251565e-16,2.16
18191,random_iid,cosine,11721,2.220446049250313e-16,0.76
18208,random_iid,cosine,13339,1.1102230246251565e-16,1.66
18217,random_iid,cosine,7188,0.08831538832289654,1.4
18226,random_iid,cosine,17711,1.1102230246251565e-16,0.76
18229,random_iid,cosine,5652,2.220446049250313e-16,1.1
18230,random_iid,cosine,17206,3.3306690738754696e-16,0.58
18234,random_iid,cosine,8716,0.08831538832289654,0.68
18251,random_iid,cosine,3490,1.1102230246251565e-16,0.42
18253,random_iid,cosine,13131,3.3306690738754696e-16,1.7
18255,random_iid,cosine,8341,2.220446049250313e-16,1.58
18275,random_iid,cosine,3479,0.0,0.32
18280,random_iid,cosine,10117,0.08013378899220025,0.68
18282,random_iid,cosine,8,2.220446049250313e-16,0.78
18289,random_iid,cosine,17820,0.08013378899220014,1.62
18291,random_iid,cosine,3765,2.220446049250313e-16,1.14
18295,random_iid,cosine,18811,2.220446049250313e-16,1.64
18328,random_iid,cosine,11278,2.220446049250313e-16,1.56
18337,random_iid,cosine,1029,2.220446049250313e-16,0.38
18344,random_iid,cosine,6107,1.1102230246251565e-16,1.04
18345,random_iid,cosine,9518,0.0,1.16
18350,random_iid,cosine,7972,1.1102230246251565e-16,2.06
18356,random_iid,cosine,4812,2.220446049250313e-16,1.92
18362,random_iid,cosine,9690,0.08831538832289654,0.72
18364,random_iid,cosine,521,1.1102230246251565e-16,1.68
18370,random_iid,cosine,13752,0.0,1.24
18376,random_iid,cosine,6594,2.220446049250313e-16,1.1
18378,random_iid,cosine,13554,1.1102230246251565e-16,1.98
18386,random_iid,cosine,16392,1.1102230246251565e-16,0.28
