sample_id,target,target_bin_10,target_bin_5
4970,1.86,middle_80,middle_90
4971,1.8,middle_80,middle_90
4972,0.9,middle_80,middle_90
4973,0.84,middle_80,middle_90
4974,1.26,middle_80,middle_90
4975,1.54,middle_80,middle_90
4976,1.18,middle_80,middle_90
4977,2.2,middle_80,middle_90
4978,1.82,middle_80,middle_90
4979,1.38,middle_80,middle_90
4980,0.7,middle_80,middle_90
4981,1.6,middle_80,middle_90
4982,0.58,low_10,middle_90
4983,2.7,high_10,middle_90
4984,1.22,middle_80,middle_90
4985,1.92,middle_80,middle_90
4986,1.46,middle_80,middle_90
4987,1.74,middle_80,middle_90
4988,2.26,middle_80,middle_90
4989,2.0,middle_80,middle_90
4990,1.26,middle_80,middle_90
4991,0.86,middle_80,middle_90
4992,1.92,middle_80,middle_90
4993,1.12,middle_80,middle_90
4994,1.56,middle_80,middle_90
4995,0.86,middle_80,middle_90
4996,2.1,middle_80,middle_90
4997,1.28,middle_80,middle_90
4998,1.12,middle_80,middle_90
4999,0.98,middle_80,middle_90
5000,1.22,middle_80,middle_90
5001,1.42,middle_80,middle_90
5002,1.86,middle_80,middle_90
5003,0.9,middle_80,middle_90
5004,1.84,middle_80,middle_90
5005,1.64,middle_80,middle_90
5006,2.48,high_10,middle_90
5007,1.88,middle_80,middle_90
5008,0.82,middle_80,middle_90
5009,1.66,middle_80,middle_90
5010,2.52,high_10,middle_90
5011,0.76,middle_80,middle_90
5012,1.58,middle_80,middle_90
5013,3.92,high_10,high_5
5014,1.14,middle_80,middle_90
5015,2.38,middle_80,middle_90
5016,0.62,low_10,middle_90
5017,1.52,middle_80,middle_90
5018,0.74,middle_80,middle_90
5019,1.76,middle_80,middle_90
5020,1.1,middle_80,middle_90
5021,3.6,high_10,high_5
5022,0.42,low_10,low_5
5023,0.96,middle_80,middle_90
5024,3.56,high_10,high_5
5025,1.04,middle_80,middle_90
5026,1.26,middle_80,middle_90
5027,0.58,low_10,middle_90
5028,0.52,low_10,middle_90
5029,1.1,middle_80,middle_90
5030,1.98,middle_80,middle_90
5031,1.08,middle_80,middle_90
5032,2.68,high_10,middle_90
5033,1.86,middle_80,middle_90
5034,1.78,middle_80,middle_90
5035,1.18,middle_80,middle_90
5036,1.86,middle_80,middle_90
5037,2.3,middle_80,middle_90
5038,1.8,middle_80,middle_90
5039,1.62,middle_80,middle_90
5040,0.7,middle_80,middle_90
5041,1.8,middle_80,middle_90
5042,1.62,middle_80,middle_90
5043,1.08,middle_80,middle_90
5044,1.08,middle_80,middle_90
5045,1.46,middle_80,middle_90
5046,1.36,middle_80,middle_90
5047,0.78,middle_80,middle_90
5048,0.64,low_10,middle_90
5049,2.54,high_10,middle_90
5050,3.06,high_10,high_5
5051,1.88,middle_80,middle_90
5052,1.82,middle_80,middle_90
5053,1.72,middle_80,middle_90
5054,0.8,middle_80,middle_90
5055,1.0,middle_80,middle_90
5056,1.76,middle_80,middle_90
5057,1.44,middle_80,middle_90
5058,0.7,middle_80,middle_90
5059,0.94,middle_80,middle_90
5060,1.66,middle_80,middle_90
5061,0.76,middle_80,middle_90
5062,0.9,middle_80,middle_90
5063,1.18,middle_80,middle_90
5064,1.28,middle_80,middle_90
5065,1.26,middle_80,middle_90
5066,1.12,middle_80,middle_90
5067,1.04,middle_80,middle_90
5068,1.74,middle_80,middle_90
5069,1.98,middle_80,middle_90
5070,1.12,middle_80,middle_90
5071,1.7,middle_80,middle_90
5072,1.64,middle_80,middle_90
5073,1.24,middle_80,middle_90
5074,0.82,middle_80,middle_90
5075,1.92,middle_80,middle_90
5076,0.7,middle_80,middle_90
5077,2.02,middle_80,middle_90
5078,0.82,middle_80,middle_90
5079,1.84,middle_80,middle_90
5080,2.18,middle_80,middle_90
5081,0.86,middle_80,middle_90
5082,2.1,middle_80,middle_90
5083,0.46,low_10,low_5
5084,1.78,middle_80,middle_90
5085,1.14,middle_80,middle_90
5086,0.72,middle_80,middle_90
5087,2.12,middle_80,middle_90
5088,3.06,high_10,high_5
5089,0.62,low_10,middle_90
5090,2.1,middle_80,middle_90
5091,1.96,middle_80,middle_90
5092,1.74,middle_80,middle_90
5093,1.34,middle_80,middle_90
5094,1.02,middle_80,middle_90
5095,1.24,middle_80,middle_90
5096,4.36,high_10,high_5
5097,2.5,high_10,middle_90
5098,1.34,middle_80,middle_90
5099,1.46,middle_80,middle_90
5100,1.48,middle_80,middle_90
5101,3.74,high_10,high_5
5102,1.38,middle_80,middle_90
5103,2.5,high_10,middle_90
5104,0.34,low_10,low_5
5105,1.0,middle_80,middle_90
5106,1.98,middle_80,middle_90
5107,1.2,middle_80,middle_90
5108,1.22,middle_80,middle_90
5109,1.32,middle_80,middle_90
5110,0.94,middle_80,middle_90
5111,0.78,middle_80,middle_90
5112,1.8,middle_80,middle_90
5113,0.62,low_10,middle_90
5114,0.72,middle_80,middle_90
5115,2.74,high_10,middle_90
5116,0.16,low_10,low_5
5117,1.54,middle_80,middle_90
5118,0.8,middle_80,middle_90
5119,1.46,middle_80,middle_90
5120,1.44,middle_80,middle_90
5121,0.92,middle_80,middle_90
5122,0.74,middle_80,middle_90
5123,1.84,middle_80,middle_90
5124,1.06,middle_80,middle_90
5125,2.22,middle_80,middle_90
5126,1.48,middle_80,middle_90
5127,1.82,middle_80,middle_90
5128,1.22,middle_80,middle_90
5129,0.62,low_10,middle_90
5130,3.64,high_10,high_5
5131,1.32,middle_80,middle_90
5132,0.82,middle_80,middle_90
5133,3.42,high_10,high_5
5134,2.02,middle_80,middle_90
5135,2.8,high_10,middle_90
5136,2.28,middle_80,middle_90
5137,-0.16,low_10,low_5
5138,1.12,middle_80,middle_90
5139,1.62,middle_80,middle_90
5140,1.92,middle_80,middle_90
5141,1.0,middle_80,middle_90
5142,1.98,middle_80,middle_90
5143,2.74,high_10,middle_90
5144,0.54,low_10,middle_90
5145,0.82,middle_80,middle_90
5146,0.18,low_10,low_5
5147,1.36,middle_80,middle_90
5148,1.08,middle_80,middle_90
5149,1.12,middle_80,middle_90
5150,1.24,middle_80,middle_90
5151,1.12,middle_80,middle_90
5152,2.76,high_10,middle_90
5153,0.42,low_10,low_5
5154,1.6,middle_80,middle_90
5155,0.58,low_10,middle_90
5156,1.4,middle_80,middle_90
5157,1.86,middle_80,middle_90
5158,1.58,middle_80,middle_90
5159,1.0,middle_80,middle_90
5160,2.02,middle_80,middle_90
5161,1.16,middle_80,middle_90
5162,1.98,middle_80,middle_90
5163,1.7,middle_80,middle_90
5164,2.38,middle_80,middle_90
5165,1.58,middle_80,middle_90
5166,0.96,middle_80,middle_90
5167,0.56,low_10,middle_90
5168,1.14,middle_80,middle_90
5169,1.24,middle_80,middle_90
5170,2.76,high_10,middle_90
5171,1.7,middle_80,middle_90
5172,1.9,middle_80,middle_90
5173,1.7,middle_80,middle_90
5174,1.12,middle_80,middle_90
5175,1.96,middle_80,middle_90
5176,1.46,middle_80,middle_90
5177,2.3,middle_80,middle_90
5178,1.7,middle_80,middle_90
5179,1.42,middle_80,middle_90
5180,0.58,low_10,middle_90
5181,0.74,middle_80,middle_90
5182,2.68,high_10,middle_90
5183,1.68,middle_80,middle_90
5184,1.18,middle_80,middle_90
5185,1.22,middle_80,middle_90
5186,1.82,middle_80,middle_90
5187,0.82,middle_80,middle_90
5188,0.88,middle_80,middle_90
5189,0.94,middle_80,middle_90
5190,1.56,middle_80,middle_90
5191,0.88,middle_80,middle_90
5192,1.32,middle_80,middle_90
5193,2.86,high_10,middle_90
5194,3.48,high_10,high_5
5195,1.76,middle_80,middle_90
5196,1.54,middle_80,middle_90
5197,1.74,middle_80,middle_90
5198,3.54,high_10,high_5
5199,1.82,middle_80,middle_90
5200,1.62,middle_80,middle_90
5201,0.62,low_10,middle_90
5202,1.5,middle_80,middle_90
5203,1.44,middle_80,middle_90
5204,0.26,low_10,low_5
5205,1.92,middle_80,middle_90
5206,0.44,low_10,low_5
5207,1.5,middle_80,middle_90
5208,1.14,middle_80,middle_90
5209,1.86,middle_80,middle_90
5210,1.56,middle_80,middle_90
5211,1.3,middle_80,middle_90
5212,1.48,middle_80,middle_90
5213,2.1,middle_80,middle_90
5214,1.8,middle_80,middle_90
5215,0.58,low_10,middle_90
5216,2.08,middle_80,middle_90
5217,1.38,middle_80,middle_90
5218,0.62,low_10,middle_90
5219,2.18,middle_80,middle_90
5220,1.0,middle_80,middle_90
5221,1.34,middle_80,middle_90
5222,0.9,middle_80,middle_90
5223,1.3,middle_80,middle_90
5224,0.86,middle_80,middle_90
5225,2.8,high_10,middle_90
5226,1.62,middle_80,middle_90
5227,1.36,middle_80,middle_90
5228,1.46,middle_80,middle_90
5229,2.02,middle_80,middle_90
5230,1.06,middle_80,middle_90
5231,2.22,middle_80,middle_90
5232,1.36,middle_80,middle_90
5233,0.96,middle_80,middle_90
5234,0.84,middle_80,middle_90
5235,0.92,middle_80,middle_90
5236,1.02,middle_80,middle_90
5237,0.76,middle_80,middle_90
5238,2.68,high_10,middle_90
5239,1.92,middle_80,middle_90
5240,1.86,middle_80,middle_90
5241,0.66,middle_80,middle_90
5242,0.68,middle_80,middle_90
5243,1.24,middle_80,middle_90
5244,1.36,middle_80,middle_90
5245,3.1,high_10,high_5
5246,1.38,middle_80,middle_90
5247,1.2,middle_80,middle_90
5248,1.26,middle_80,middle_90
5249,1.52,middle_80,middle_90
5250,1.36,middle_80,middle_90
5251,1.2,middle_80,middle_90
5252,1.1,middle_80,middle_90
5253,1.68,middle_80,middle_90
5254,0.9,middle_80,middle_90
5255,1.18,middle_80,middle_90
5256,0.78,middle_80,middle_90
5257,2.24,middle_80,middle_90
5258,0.86,middle_80,middle_90
5259,2.34,middle_80,middle_90
5260,1.3,middle_80,middle_90
5261,0.66,middle_80,middle_90
5262,1.1,middle_80,middle_90
5263,1.02,middle_80,middle_90
5264,1.18,middle_80,middle_90
5265,3.18,high_10,high_5
5266,1.74,middle_80,middle_90
5267,0.84,middle_80,middle_90
5268,1.58,middle_80,middle_90
5269,2.08,middle_80,middle_90
5270,1.02,middle_80,middle_90
5271,0.56,low_10,middle_90
5272,0.56,low_10,middle_90
5273,1.66,middle_80,middle_90
5274,1.18,middle_80,middle_90
5275,0.46,low_10,low_5
5276,1.44,middle_80,middle_90
5277,1.08,middle_80,middle_90
5278,0.72,middle_80,middle_90
5279,2.48,high_10,middle_90
5280,1.04,middle_80,middle_90
5281,1.9,middle_80,middle_90
5282,2.06,middle_80,middle_90
5283,1.36,middle_80,middle_90
5284,1.46,middle_80,middle_90
5285,1.42,middle_80,middle_90
5286,1.14,middle_80,middle_90
5287,2.58,high_10,middle_90
5288,2.68,high_10,middle_90
5289,2.08,middle_80,middle_90
5290,2.04,middle_80,middle_90
5291,1.12,middle_80,middle_90
5292,1.64,middle_80,middle_90
5293,1.22,middle_80,middle_90
5294,0.52,low_10,middle_90
5295,1.04,middle_80,middle_90
5296,1.8,middle_80,middle_90
5297,1.24,middle_80,middle_90
5298,1.5,middle_80,middle_90
5299,0.84,middle_80,middle_90
5300,1.74,middle_80,middle_90
5301,1.26,middle_80,middle_90
5302,2.02,middle_80,middle_90
5303,3.48,high_10,high_5
5304,2.32,middle_80,middle_90
5305,2.36,middle_80,middle_90
5306,0.84,middle_80,middle_90
5307,1.02,middle_80,middle_90
5308,1.98,middle_80,middle_90
5309,1.26,middle_80,middle_90
5310,0.98,middle_80,middle_90
5311,1.08,middle_80,middle_90
5312,0.62,low_10,middle_90
5313,1.32,middle_80,middle_90
5314,1.46,middle_80,middle_90
5315,0.74,middle_80,middle_90
5316,3.32,high_10,high_5
5317,1.72,middle_80,middle_90
5318,1.26,middle_80,middle_90
5319,0.8,middle_80,middle_90
5320,1.72,middle_80,middle_90
5321,1.02,middle_80,middle_90
5322,2.56,high_10,middle_90
5323,-0.08,low_10,low_5
5324,1.12,middle_80,middle_90
5325,1.94,middle_80,middle_90
5326,1.2,middle_80,middle_90
5327,0.6,low_10,middle_90
5328,1.66,middle_80,middle_90
5329,2.04,middle_80,middle_90
5330,2.08,middle_80,middle_90
5331,1.56,middle_80,middle_90
5332,1.4,middle_80,middle_90
5333,1.56,middle_80,middle_90
5334,1.04,middle_80,middle_90
5335,0.62,low_10,middle_90
5336,0.4,low_10,low_5
5337,0.82,middle_80,middle_90
5338,0.84,middle_80,middle_90
5339,2.64,high_10,middle_90
5340,0.78,middle_80,middle_90
5341,0.9,middle_80,middle_90
5342,0.74,middle_80,middle_90
5343,1.04,middle_80,middle_90
5344,1.68,middle_80,middle_90
5345,0.72,middle_80,middle_90
5346,0.82,middle_80,middle_90
5347,1.48,middle_80,middle_90
5348,1.68,middle_80,middle_90
5349,1.5,middle_80,middle_90
5350,0.42,low_10,low_5
5351,1.1,middle_80,middle_90
5352,2.98,high_10,high_5
5353,0.08,low_10,low_5
5354,0.78,middle_80,middle_90
5355,1.98,middle_80,middle_90
5356,1.84,middle_80,middle_90
5357,1.64,middle_80,middle_90
5358,1.52,middle_80,middle_90
5359,0.98,middle_80,middle_90
5360,1.14,middle_80,middle_90
5361,0.28,low_10,low_5
5362,1.7,middle_80,middle_90
5363,0.88,middle_80,middle_90
5364,3.34,high_10,high_5
5365,0.68,middle_80,middle_90
5366,0.9,middle_80,middle_90
5367,1.08,middle_80,middle_90
5368,2.2,middle_80,middle_90
5369,0.8,middle_80,middle_90
5370,0.24,low_10,low_5
5371,3.28,high_10,high_5
5372,2.42,middle_80,middle_90
5373,1.7,middle_80,middle_90
5374,1.68,middle_80,middle_90
5375,1.78,middle_80,middle_90
5376,1.76,middle_80,middle_90
5377,1.26,middle_80,middle_90
5378,0.62,low_10,middle_90
5379,1.82,middle_80,middle_90
5380,1.72,middle_80,middle_90
5381,0.9,middle_80,middle_90
5382,0.62,low_10,middle_90
5383,1.22,middle_80,middle_90
5384,1.52,middle_80,middle_90
5385,0.6,low_10,middle_90
5386,1.86,middle_80,middle_90
5387,2.18,middle_80,middle_90
5388,1.64,middle_80,middle_90
5389,0.96,middle_80,middle_90
5390,1.44,middle_80,middle_90
5391,2.34,middle_80,middle_90
5392,1.2,middle_80,middle_90
5393,3.0,high_10,high_5
5394,1.04,middle_80,middle_90
5395,2.74,high_10,middle_90
5396,1.2,middle_80,middle_90
5397,0.54,low_10,middle_90
5398,1.84,middle_80,middle_90
5399,1.22,middle_80,middle_90
5400,1.28,middle_80,middle_90
5401,0.6,low_10,middle_90
5402,0.96,middle_80,middle_90
5403,1.9,middle_80,middle_90
5404,3.68,high_10,high_5
5405,2.32,middle_80,middle_90
5406,1.68,middle_80,middle_90
5407,3.02,high_10,high_5
5408,1.74,middle_80,middle_90
5409,0.66,middle_80,middle_90
5410,1.32,middle_80,middle_90
5411,1.52,middle_80,middle_90
5412,0.72,middle_80,middle_90
5413,1.18,middle_80,middle_90
5414,2.94,high_10,high_5
5415,2.38,middle_80,middle_90
5416,1.82,middle_80,middle_90
5417,0.9,middle_80,middle_90
5418,1.94,middle_80,middle_90
5419,1.66,middle_80,middle_90
5420,0.48,low_10,middle_90
5421,2.44,high_10,middle_90
5422,0.38,low_10,low_5
5423,4.1,high_10,high_5
5424,2.18,middle_80,middle_90
5425,1.68,middle_80,middle_90
5426,0.86,middle_80,middle_90
5427,1.46,middle_80,middle_90
5428,1.24,middle_80,middle_90
5429,1.32,middle_80,middle_90
5430,1.44,middle_80,middle_90
5431,1.62,middle_80,middle_90
5432,1.98,middle_80,middle_90
5433,2.0,middle_80,middle_90
5434,1.26,middle_80,middle_90
5435,0.86,middle_80,middle_90
5436,1.44,middle_80,middle_90
5437,1.74,middle_80,middle_90
5438,4.12,high_10,high_5
5439,2.36,middle_80,middle_90
5440,1.8,middle_80,middle_90
5441,1.2,middle_80,middle_90
5442,1.14,middle_80,middle_90
5443,1.08,middle_80,middle_90
5444,1.58,middle_80,middle_90
5445,0.6,low_10,middle_90
5446,1.32,middle_80,middle_90
5447,0.76,middle_80,middle_90
5448,0.74,middle_80,middle_90
5449,1.16,middle_80,middle_90
5450,1.36,middle_80,middle_90
5451,1.56,middle_80,middle_90
5452,2.24,middle_80,middle_90
5453,2.28,middle_80,middle_90
5454,2.28,middle_80,middle_90
5455,1.04,middle_80,middle_90
5456,1.26,middle_80,middle_90
5457,1.06,middle_80,middle_90
5458,2.72,high_10,middle_90
5459,0.46,low_10,low_5
5460,1.58,middle_80,middle_90
5461,0.62,low_10,middle_90
5462,0.44,low_10,low_5
5463,1.36,middle_80,middle_90
5464,2.24,middle_80,middle_90
5465,1.08,middle_80,middle_90
5466,1.2,middle_80,middle_90
5467,1.56,middle_80,middle_90
5468,1.66,middle_80,middle_90
5469,1.32,middle_80,middle_90
5470,0.44,low_10,low_5
5471,1.66,middle_80,middle_90
5472,0.46,low_10,low_5
5473,1.84,middle_80,middle_90
5474,1.28,middle_80,middle_90
5475,1.14,middle_80,middle_90
5476,1.9,middle_80,middle_90
5477,0.76,middle_80,middle_90
5478,1.54,middle_80,middle_90
5479,1.4,middle_80,middle_90
5480,0.74,middle_80,middle_90
5481,1.56,middle_80,middle_90
5482,2.14,middle_80,middle_90
5483,1.24,middle_80,middle_90
5484,1.26,middle_80,middle_90
5485,0.5,low_10,middle_90
5486,0.86,middle_80,middle_90
5487,0.88,middle_80,middle_90
5488,2.16,middle_80,middle_90
5489,2.36,middle_80,middle_90
5490,1.36,middle_80,middle_90
5491,1.12,middle_80,middle_90
5492,1.88,middle_80,middle_90
5493,1.46,middle_80,middle_90
5494,2.02,middle_80,middle_90
5495,2.22,middle_80,middle_90
5496,0.5,low_10,middle_90
5497,0.9,middle_80,middle_90
5498,0.58,low_10,middle_90
5499,1.28,middle_80,middle_90
5500,2.84,high_10,middle_90
5501,0.4,low_10,low_5
5502,1.44,middle_80,middle_90
5503,1.48,middle_80,middle_90
5504,1.74,middle_80,middle_90
5505,3.5,high_10,high_5
5506,3.82,high_10,high_5
5507,1.82,middle_80,middle_90
5508,1.44,middle_80,middle_90
5509,1.22,middle_80,middle_90
5510,1.12,middle_80,middle_90
5511,0.28,low_10,low_5
5512,1.18,middle_80,middle_90
5513,2.6,high_10,middle_90
5514,1.48,middle_80,middle_90
5515,0.42,low_10,low_5
5516,2.4,middle_80,middle_90
5517,1.18,middle_80,middle_90
5518,3.3,high_10,high_5
5519,1.8,middle_80,middle_90
5520,0.98,middle_80,middle_90
5521,1.34,middle_80,middle_90
5522,1.4,middle_80,middle_90
5523,1.96,middle_80,middle_90
5524,0.94,middle_80,middle_90
5525,0.68,middle_80,middle_90
5526,2.02,middle_80,middle_90
5527,2.26,middle_80,middle_90
5528,1.2,middle_80,middle_90
5529,1.32,middle_80,middle_90
5530,3.06,high_10,high_5
5531,1.42,middle_80,middle_90
5532,2.5,high_10,middle_90
5533,2.12,middle_80,middle_90
5534,1.42,middle_80,middle_90
5535,1.34,middle_80,middle_90
5536,0.92,middle_80,middle_90
5537,1.48,middle_80,middle_90
5538,0.6,low_10,middle_90
5539,2.12,middle_80,middle_90
5540,1.22,middle_80,middle_90
5541,0.38,low_10,low_5
5542,0.18,low_10,low_5
5543,2.9,high_10,high_5
5544,1.24,middle_80,middle_90
5545,0.84,middle_80,middle_90
5546,1.4,middle_80,middle_90
5547,0.78,middle_80,middle_90
5548,2.1,middle_80,middle_90
5549,1.16,middle_80,middle_90
5550,1.42,middle_80,middle_90
5551,2.02,middle_80,middle_90
5552,1.44,middle_80,middle_90
5553,1.0,middle_80,middle_90
5554,1.56,middle_80,middle_90
5555,2.74,high_10,middle_90
5556,1.7,middle_80,middle_90
5557,0.9,middle_80,middle_90
5558,1.36,middle_80,middle_90
5559,1.84,middle_80,middle_90
5560,0.86,middle_80,middle_90
5561,1.24,middle_80,middle_90
5562,1.04,middle_80,middle_90
5563,2.32,middle_80,middle_90
5564,1.28,middle_80,middle_90
5565,1.14,middle_80,middle_90
5566,0.94,middle_80,middle_90
5567,0.38,low_10,low_5
5568,0.58,low_10,middle_90
5569,1.46,middle_80,middle_90
5570,1.16,middle_80,middle_90
5571,1.68,middle_80,middle_90
5572,0.98,middle_80,middle_90
5573,1.02,middle_80,middle_90
5574,1.62,middle_80,middle_90
5575,0.86,middle_80,middle_90
5576,1.02,middle_80,middle_90
5577,0.94,middle_80,middle_90
5578,2.64,high_10,middle_90
5579,3.94,high_10,high_5
5580,1.92,middle_80,middle_90
5581,2.04,middle_80,middle_90
5582,1.82,middle_80,middle_90
5583,1.64,middle_80,middle_90
5584,0.68,middle_80,middle_90
5585,1.72,middle_80,middle_90
5586,1.06,middle_80,middle_90
5587,2.66,high_10,middle_90
5588,1.7,middle_80,middle_90
5589,1.14,middle_80,middle_90
5590,0.46,low_10,low_5
5591,1.38,middle_80,middle_90
5592,1.44,middle_80,middle_90
5593,1.6,middle_80,middle_90
5594,1.9,middle_80,middle_90
5595,1.86,middle_80,middle_90
5596,1.3,middle_80,middle_90
5597,1.26,middle_80,middle_90
5598,3.92,high_10,high_5
5599,1.32,middle_80,middle_90
5600,2.38,middle_80,middle_90
5601,1.14,middle_80,middle_90
5602,0.68,middle_80,middle_90
5603,1.48,middle_80,middle_90
5604,1.56,middle_80,middle_90
5605,0.5,low_10,middle_90
5606,1.66,middle_80,middle_90
5607,1.6,middle_80,middle_90
5608,2.1,middle_80,middle_90
5609,0.7,middle_80,middle_90
5610,2.34,middle_80,middle_90
5611,0.92,middle_80,middle_90
5612,1.28,middle_80,middle_90
5613,1.74,middle_80,middle_90
5614,0.96,middle_80,middle_90
5615,1.02,middle_80,middle_90
5616,1.02,middle_80,middle_90
5617,0.92,middle_80,middle_90
5618,1.88,middle_80,middle_90
5619,0.52,low_10,middle_90
5620,0.7,middle_80,middle_90
5621,1.54,middle_80,middle_90
5622,2.5,high_10,middle_90
5623,1.82,middle_80,middle_90
5624,2.12,middle_80,middle_90
5625,1.76,middle_80,middle_90
5626,1.76,middle_80,middle_90
5627,1.88,middle_80,middle_90
5628,1.54,middle_80,middle_90
5629,0.84,middle_80,middle_90
5630,1.4,middle_80,middle_90
5631,3.8,high_10,high_5
5632,1.96,middle_80,middle_90
5633,0.78,middle_80,middle_90
5634,1.94,middle_80,middle_90
5635,1.08,middle_80,middle_90
5636,0.82,middle_80,middle_90
5637,2.18,middle_80,middle_90
5638,1.82,middle_80,middle_90
5639,1.26,middle_80,middle_90
5640,1.06,middle_80,middle_90
5641,0.92,middle_80,middle_90
5642,1.48,middle_80,middle_90
5643,2.62,high_10,middle_90
5644,1.22,middle_80,middle_90
5645,2.82,high_10,middle_90
5646,1.96,middle_80,middle_90
5647,1.06,middle_80,middle_90
5648,1.62,middle_80,middle_90
5649,2.36,middle_80,middle_90
5650,1.3,middle_80,middle_90
5651,1.08,middle_80,middle_90
5652,1.3,middle_80,middle_90
5653,1.8,middle_80,middle_90
5654,2.7,high_10,middle_90
5655,1.4,middle_80,middle_90
5656,0.32,low_10,low_5
5657,1.96,middle_80,middle_90
5658,2.42,middle_80,middle_90
5659,2.56,high_10,middle_90
5660,1.86,middle_80,middle_90
5661,0.74,middle_80,middle_90
5662,2.96,high_10,high_5
5663,1.52,middle_80,middle_90
5664,0.68,middle_80,middle_90
5665,1.04,middle_80,middle_90
5666,1.38,middle_80,middle_90
5667,0.78,middle_80,middle_90
5668,0.72,middle_80,middle_90
5669,2.6,high_10,middle_90
5670,1.78,middle_80,middle_90
5671,1.9,middle_80,middle_90
5672,1.1,middle_80,middle_90
5673,1.02,middle_80,middle_90
5674,1.92,middle_80,middle_90
5675,2.54,high_10,middle_90
5676,0.84,middle_80,middle_90
5677,1.38,middle_80,middle_90
5678,1.4,middle_80,middle_90
5679,3.0,high_10,high_5
5680,0.34,low_10,low_5
5681,1.18,middle_80,middle_90
5682,0.42,low_10,low_5
5683,1.34,middle_80,middle_90
5684,1.26,middle_80,middle_90
5685,1.32,middle_80,middle_90
5686,0.92,middle_80,middle_90
5687,0.58,low_10,middle_90
